,Omegam,Omegab,h,ns,sigma8,mnu,Neff,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,AIA,betaIA,etaIA
b4,-27127.943163525535,-26923.438805697675,-257.5454768006234,-35315.89284700389,285252.30645762995,8729.785682457852,-147.71498616691062,-140.25147566125963,34215.18865810686,-275768.15176571073,696134.1163928403,-346629.93581447797,73523.45044346612,-4311.56902481555,124.85739726781702,2.1327925829100063,0.37955418603497404,-226.27751941059833,310.64211632710317,-210.60195089893352
b5,-22176.886904683684,-14277.253447136927,-2636.667132427454,-35187.73081476854,252387.42259937833,7814.710998377492,-37.862456940277255,98.39162275182774,-2216.010730480308,66075.49365400895,-346629.93581447797,714355.550165744,-333025.6977716325,61243.88413000443,-2745.594738563078,47.23340040499344,0.6961851611867007,4.754981412095314,7.52038598954485,16.559979570941426
b6,-7639.21332120784,-3439.496126619496,-4720.576545243124,-36479.41433841773,237262.93694852613,7509.593953305415,43.38197649483292,11.339912879537128,143.67349456427323,-4242.680436870962,73523.45044346612,-333025.6977716325,623857.5170997207,-256928.06506704437,36408.85590332729,-881.8160611389392,4.690973691074772,-49.89605812295786,74.58660759813363,-47.801737233157034
b7,-3594.203584909079,8414.53956371982,-7998.44962976201,-39521.74050622279,234773.60944679397,7646.416561191667,181.17186796824143,5.211825729303721,5.043982230888021,198.51064107665607,-4311.56902481555,61243.88413000443,-256928.06506704437,473622.58455503185,-154346.40502189175,12901.91871033397,-41.1622911517742,17.579098874416722,38.537950189111776,41.53022981267886
b8,-663.2193985345748,30733.31959171365,-12097.127386666218,-44522.97037012407,245139.62066909572,8333.124187059118,362.2628372130056,2.9518916483255397,0.208023525105125,7.213347794410082,124.85739726781702,-2745.594738563078,36408.85590332729,-154346.40502189175,314403.755364297,-64506.21937628338,1493.407561352763,38.930834555120015,51.108424153456085,71.88386389094494
b9,-1984.5880893108624,37927.15219166396,-15848.365818211227,-49328.13672944726,255608.0038195814,9193.861709332958,461.59724681942714,0.4405032810093872,0.20368314924518843,0.19022590567085385,2.1327925829100063,47.23340040499344,-881.8160611389392,12901.91871033397,-64506.21937628338,197711.2772155567,-14890.437416433942,-47.9764602448799,155.60666638863,-20.90091031864086
b10,-12677.66487945987,75205.98164924623,-21686.893966357984,-47504.45580872439,223818.2220665285,8936.964001409468,798.6463799758991,1.0446756513323974,0.18267922076127732,0.18240824359104363,0.37955418603497404,0.6961851611867007,4.690973691074772,-41.1622911517742,1493.407561352763,-14890.437416433942,114129.73839461448,-575.2842214170685,-332.81686813018905,-1008.1362553839876
AIA,9031.015591877986,642.507485830709,-195.45926104804525,-373.0660157104067,-896.6574185662655,-4.677362094606545,5.758526482204151,30.06867635810568,-121.65369454271851,92.01206867862645,-226.27751941059833,4.754981412095314,-49.89605812295786,17.579098874416722,38.930834555120015,-47.9764602448799,-575.2842214170685,1761.4736656697103,411.976247090429,2866.2397491934134
betaIA,4679.707636312447,-468.05725748833396,150.71083888129067,337.4774138209696,2187.162908142122,48.86063867518587,-3.1288931695939066,-72.75105061702666,276.861371915679,-113.66016907443893,310.64211632710317,7.52038598954485,74.58660759813363,38.537950189111776,51.108424153456085,155.60666638863,-332.81686813018905,411.976247090429,689.6000371707072,890.1846176958885
etaIA,15668.058585439025,812.8760582407042,-243.69386619894618,-444.7629089468926,-549.900645330604,11.2788929412409,7.689416774768026,21.587192883307395,-90.3470792051692,90.22821980355992,-210.60195089893352,16.559979570941426,-47.801737233157034,41.53022981267886,71.88386389094494,-20.90091031864086,-1008.1362553839876,2866.2397491934134,890.1846176958885,4746.4841235639615
