# Omegam Omegab h ns sigma8 mnu Neff b1 b2 b3 b4 b5 b6 b7 b8 b9 b10 AIA betaIA etaIA
21103810.01232681	-14599587.420545641	3584281.6812436637	5369657.096396051	24956381.494172003	1004397.1876025458	-108462.47973885748	-966183.4921509018	267654.2455271919	566166.9378588876	732747.7742585313	814679.7100903351	899916.4216736752	823675.4021690777	940974.8133758729	853376.1410602882	534610.6469444226	16833.74941841429	9574.690057985428	29527.21979260632
-14599587.420545641	22545513.685887594	-5344727.559873621	-8040125.048898782	-38023295.947578385	-2141901.814008131	158363.70876818278	-2529947.4253327805	-1934732.1299686679	-1591633.7882060646	-1560101.8951323912	-1478198.69684474	-1490178.6304399841	-1285286.160771212	-1403977.2289789426	-1219477.38596249	-717507.0788565389	206.49002873904934	-2051.9987353809665	-463.4546598841059
3584281.6812436637	-5344727.559873621	1282722.2519540084	1947660.1901984245	9064901.749450466	506759.22329767566	-37732.27596327706	604090.2892843196	450713.89263844956	370098.1380756337	363413.6810854115	346180.40801300324	350728.6804274904	303735.5504960635	332618.06157877686	288461.09568375745	167265.46557841176	-95.63587643419828	552.7206554232673	63.149960660845885
5369657.096396051	-8040125.048898782	1947660.1901984245	3041282.769381382	14144335.008567596	791730.9651159713	-56282.089195588655	1138962.501853727	785288.8986910693	602214.2583171005	566656.140752306	522194.74422474956	511914.4224026606	431645.1731464437	460790.3484492884	388863.5655067129	218993.87027434743	-300.3491839165528	953.6863374520057	-98.71126518776599
24956381.494172003	-38023295.947578385	9064901.749450466	14144335.008567596	79015363.6285564	4578312.6696411185	-252780.28060416807	5959478.218581805	5043680.016482343	3968520.490631822	3623747.6773686893	3173782.3600385925	2950520.1091617737	2363898.967680579	2419334.3522596825	2003704.9624439888	1218573.7329904179	349.6094044630812	3129.2230845808945	1735.5662410124285
1004397.1876025458	-2141901.814008131	506759.22329767566	791730.9651159713	4578312.6696411185	283393.36739300325	-13851.924182928034	396015.77306144696	316541.831274632	245375.4195829869	222814.54665571984	193916.1616127035	180438.05965578568	145321.71032259797	150470.5935780807	127693.44299476006	82304.32506500072	50.107704447537884	-38.623070719101484	63.51139587761102
-108462.47973885748	158363.70876818278	-37732.27596327706	-56282.089195588655	-252780.28060416807	-13851.924182928034	1139.5044692966444	-15436.854746051073	-11595.437763345117	-9760.760596727956	-9830.851041163303	-9589.241427719991	-9893.873213213978	-8688.583723763419	-9612.554374149013	-8379.635852405283	-4795.985738154495	2.9074280579166145	-17.576768566618505	-2.201571530166035
-966183.4921509018	-2529947.4253327805	604090.2892843196	1138962.501853727	5959478.218581805	396015.77306144696	-15436.854746051073	3567296.445207779	359539.6710798894	7610.9174742500945	2911.56934521166	511.9882813404989	148.89312224704202	63.63884989765721	30.140450170860653	2.863218662445272	4.582136908114122	83.08093794093602	-234.8055114309574	47.87659942269583
267654.2455271919	-1934732.1299686679	450713.89263844956	785288.8986910693	5043680.016482343	316541.831274632	-11595.437763345117	359539.6710798894	1873901.4015799896	351491.5473415939	9427.242568306967	2324.785462889341	361.1293938006413	32.216889563433945	12.039966285378908	1.6674994181333436	1.6552188053383443	-24.943381606113046	20.95729266828241	-26.077997970875447
566166.9378588876	-1591633.7882060646	370098.1380756337	602214.2583171005	3968520.490631822	245375.4195829869	-9760.760596727956	7610.9174742500945	351491.5473415939	1138591.3262078287	336609.0784856314	8820.893990320086	2019.081386931564	271.80673612023634	29.525728001966954	6.133042180884009	0.7567024416437917	21.03787409251477	-5.900135181246171	20.372942304082652
732747.7742585313	-1560101.8951323912	363413.6810854115	566656.140752306	3623747.6773686893	222814.54665571984	-9830.851041163303	2911.56934521166	9427.242568306967	336609.0784856314	931055.6223932025	297558.85471462755	10641.628843609484	1773.2556768061381	235.30588550253808	17.65871967174788	4.861181758738767	11.285068860225943	-19.863813920501745	10.026530582711464
814679.7100903351	-1478198.69684474	346180.40801300324	522194.74422474956	3173782.3600385925	193916.1616127035	-9589.241427719991	511.9882813404989	2324.785462889341	8820.893990320086	297558.85471462755	749656.107511725	263904.65236882935	8402.926665143275	1631.5534369463471	130.12120616583655	10.873151038872958	-1.86698919916671	1.7619891944165502	3.1183767707049936
899916.4216736752	-1490178.6304399841	350728.6804274904	511914.4224026606	2950520.1091617737	180438.05965578568	-9893.873213213978	148.89312224704202	361.1293938006413	2019.081386931564	10641.628843609484	263904.65236882935	688732.6574198862	227447.8574699794	11641.801177530497	1007.929313674559	73.44800169743624	38.57267589871213	-54.36592449376082	41.07478031527037
823675.4021690777	-1285286.160771212	303735.5504960635	431645.1731464437	2363898.967680579	145321.71032259797	-8688.583723763419	63.63884989765721	32.216889563433945	271.80673612023634	1773.2556768061381	8402.926665143275	227447.8574699794	511600.53829624114	193538.8780818984	4845.548615545061	371.72289486991565	41.123026897027714	-51.776196534422006	49.22699449171505
940974.8133758729	-1403977.2289789426	332618.06157877686	460790.3484492884	2419334.3522596825	150470.5935780807	-9612.554374149013	30.140450170860653	12.039966285378908	29.525728001966954	235.30588550253808	1631.5534369463471	11641.801177530497	193538.8780818984	601958.1506882785	147722.39911519343	2720.1297809395064	58.34189962653905	-14.18864983512667	87.08049211991143
853376.1410602882	-1219477.38596249	288461.09568375745	388863.5655067129	2003704.9624439888	127693.44299476006	-8379.635852405283	2.863218662445272	1.6674994181333436	6.133042180884009	17.65871967174788	130.12120616583655	1007.929313674559	4845.548615545061	147722.39911519343	561864.4206603469	73927.74498988561	-37.533528648564186	-25.52682675529258	-77.73717195487123
534610.6469444226	-717507.0788565389	167265.46557841176	218993.87027434743	1218573.7329904179	82304.32506500072	-4795.985738154495	4.582136908114122	1.6552188053383443	0.7567024416437917	4.861181758738767	10.873151038872958	73.44800169743624	371.72289486991565	2720.1297809395064	73927.74498988561	393520.0253630568	-240.81045836525516	-139.57211826180622	-421.1396668516325
