# Omegam Omegab h ns sigma8 mnu Neff w0 wa b1 b2 b3 b4 b5 b6 b7 b8 b9 b10 AIA betaIA etaIA
21108766.65666417	-14600906.588190408	3582493.2741810074	5384872.414738808	24977079.522888917	1034863.0314906602	-125792.38613506523	2473991.1122865286	635128.113182381	-960790.2292829375	268693.9713782069	566844.7988776828	732635.2891669275	814280.1998053512	899455.8431413278	823520.0708338427	941355.5041234802	853845.8609434271	534471.6619325776	16826.758913167767	9574.480414464551	29516.41308134235
-14600906.588190408	22527512.226627953	-5337912.234797821	-8058697.608853573	-38030172.3900653	-2187271.6570230746	193667.38506601704	-6766078.9710167935	-1449338.3173417186	-2536478.3209496243	-1937063.7694416384	-1591267.2344968095	-1557985.3996352719	-1476457.2384034444	-1488081.5899224419	-1283399.04678911	-1402488.692135458	-1218706.2188018125	-717045.929174065	206.9291281740359	-2054.0053646818465	-463.5909639149356
3582493.2741810074	-5337912.234797821	1280218.2169481497	1950609.3900907957	9059138.643014427	517151.84380399715	-46063.21171717895	1591665.9979426917	341659.6566678549	605281.5333870086	450487.186322792	369418.1431308711	362813.4637160847	345593.80394164205	350067.1393071797	303174.76646707184	332011.83706702094	287939.4050800705	166910.07737707032	-95.62534859236806	553.0064357745493	63.28087610344152
5384872.414738808	-8058697.608853573	1950609.3900907957	3055526.399114358	14195117.398153964	810906.405583663	-69517.76488180622	2474946.560923201	524451.5201019956	1140235.990176663	786285.8236327685	609127.977980712	571343.1786293183	523217.82657401165	512788.89921510895	432190.389128616	461515.74852888257	389803.9743851163	219626.74561013054	-301.5616831073987	955.249186866512	-100.0027178012636
24977079.522888917	-38030172.3900653	9059138.643014427	14195117.398153964	79084931.08858608	4665945.227849977	-327774.69095273776	13992373.885050919	2915616.8345579966	5958320.945175227	5042319.693774109	3976651.2684806967	3632615.2276506857	3174085.351116545	2949772.140733405	2363058.633690188	2418506.758896194	2003127.023357082	1218140.03336896	349.305851140804	3127.958021604244	1734.5440549402183
1034863.0314906602	-2187271.6570230746	517151.84380399715	810906.405583663	4665945.227849977	293569.06977580866	-18851.459447177833	912053.0397347037	188923.13635930576	400440.89486398984	320330.1051763026	248721.45235211766	226244.25461806447	197380.45374501092	184088.7136628694	148589.6204119437	154192.46758715023	131136.46903812164	84604.53074474858	51.20858602341337	-34.58502434910899	66.74233616590246
-125792.38613506523	193667.38506601704	-46063.21171717895	-69517.76488180622	-327774.69095273776	-18851.459447177833	1674.2540419909542	-58313.0199760111	-12489.463152532137	-21818.093641234755	-16685.473369890817	-13716.70746620128	-13435.279029778187	-12734.42424523428	-12833.933990923031	-11065.701974562537	-12085.301181375115	-10489.21399104604	-6153.773023204843	2.781027141133955	-17.43412091528435	-2.359204733089939
2473991.1122865286	-6766078.9710167935	1591665.9979426917	2474946.560923201	13992373.885050919	912053.0397347037	-58313.0199760111	2929836.200484232	609714.806151574	1184295.111591231	975069.0747649019	776268.5139197571	719668.6443743629	637395.1360626719	601216.0741329079	488162.61499365285	506293.9449075805	425560.2375206471	263868.4955173394	1304.7388395255025	-433.26468959879736	1850.501254614413
635128.113182381	-1449338.3173417186	341659.6566678549	524451.5201019956	2915616.8345579966	188923.13635930576	-12489.463152532137	609714.806151574	130425.99718094793	189982.64695748186	170550.45487672096	146076.42016003368	143570.55692633297	134112.8566751615	132841.25417218148	112755.35070777638	122153.98591094703	107716.41424445636	70575.08728097896	468.4591416650708	-24.591235506064276	713.2689352825355
-960790.2292829375	-2536478.3209496243	605281.5333870086	1140235.990176663	5958320.945175227	400440.89486398984	-21818.093641234755	1184295.111591231	189982.64695748186	3566351.0475977072	359469.9129581518	7611.486039070938	2910.281613684047	511.8311182373244	148.87360766865754	63.62226361574155	30.13322667013507	2.862648912155181	4.58050616504076	83.05538499478271	-234.72714356359074	47.86386643178007
