# Omegam Omegab h ns sigma8 mnu Neff w0 wa lnbgs8_1 lnbgs8_2 lnbgs8_3 lnbgs8_4 Ps_1 Ps_2 Ps_3 Ps_4
2346586.0984224277	-1671038.0837811497	-4048723.2733319006	315204.8017562745	329701.1195902043	-23152.2000156723	-12976.042659878494	249968.89136058706	63077.91640446411	624433.9701695971	643021.9840952039	560693.7686109114	524686.1608207431	68.4220834939501	66.67766230664748	55.62145704133395	50.669763722771044
-1671038.0837811497	4812987.383763166	-53045.95532313967	-901762.980919241	28294.198184827896	76293.39012831055	39076.803551986	80067.8344432892	21233.024796673402	-73017.3787341853	-31739.50509937093	32374.91829856034	158754.8848344044	-40.03448469200747	-36.472946258934684	-27.749959939671324	-21.056997766907955
-4048723.2733319006	-53045.95532313967	13725166.286526352	120203.46304247082	-1679631.8016461523	-47505.1455707586	-2602.842766213544	-782701.9769100117	-158493.54394746173	-1853658.2182873006	-1817763.4673064156	-1548369.2817064552	-1484311.9719525538	-173.14132353316515	-159.8748682659696	-127.37968391411852	-111.7745329317765
315204.8017562745	-901762.980919241	120203.46304247082	254830.6461181949	-40957.239418123856	-21947.167350657946	-7747.860340860692	-57380.743977313075	-13868.957523745787	-19357.77007253561	-31895.15983910901	-45237.85774359423	-80037.31755627651	8.681139687614243	7.615178781169589	5.4686642364441145	3.58976192607604
329701.1195902043	28294.198184827896	-1679631.8016461523	-40957.239418123856	271701.7309148899	10739.940268624385	378.352811575587	89514.75146206492	14061.891922039553	202404.77470945584	195167.14623938056	164850.42507689292	159923.27646507398	18.086450422901944	16.35980365268803	12.839519624025586	11.24468611254855
-23152.2000156723	76293.39012831055	-47505.1455707586	-21947.167350657946	10739.940268624385	2245.260295613446	626.0059132991033	6765.219278988883	1383.7989635851357	5067.507935119849	6352.307687816994	7114.478149107735	10149.464844082642	-0.2932966426648662	-0.20504443013672688	-0.09491432428594768	0.03278558425886968
-12976.042659878494	39076.803551986	-2602.842766213544	-7747.860340860692	378.352811575587	626.0059132991033	349.8870118697415	662.2087478397082	177.0608741521686	-432.4787628005306	-70.9438896272718	451.0238824546732	1522.9998161969665	-0.3222884017012195	-0.29142364066127724	-0.21993062720480452	-0.1638189665562036
249968.89136058706	80067.8344432892	-782701.9769100117	-57380.743977313075	89514.75146206492	6765.219278988883	662.2087478397082	73492.67498369665	17293.286773627773	126742.98177103186	131120.95247352286	116708.75764076383	118382.94467974357	8.892703867077838	8.935167234522806	7.592125185124384	7.118188516933672
63077.91640446411	21233.024796673402	-158493.54394746173	-13868.957523745787	14061.891922039553	1383.7989635851357	177.0608741521686	17293.286773627773	4443.716033744142	26450.095563105202	29661.055120630655	27948.08019327028	29746.55614394953	1.7617067888972922	1.9388403839494446	1.7596487766327251	1.7479637274209845
624433.9701695971	-73017.3787341853	-1853658.2182873006	-19357.77007253561	202404.77470945584	5067.507935119849	-432.4787628005306	126742.98177103186	26450.095563105202	1015010.1643820272	0.0	0.0	0.0	85.81028357444839	0.0	0.0	0.0
643021.9840952039	-31739.50509937093	-1817763.4673064156	-31895.15983910901	195167.14623938056	6352.307687816994	-70.9438896272718	131120.95247352286	29661.055120630655	0.0	1021080.0719798497	0.0	0.0	0.0	81.83421701388222	0.0	0.0
560693.7686109114	32374.91829856034	-1548369.2817064552	-45237.85774359423	164850.42507689292	7114.478149107735	451.0238824546732	116708.75764076383	27948.08019327028	0.0	0.0	893456.4304861324	0.0	0.0	0.0	67.4119341403543	0.0
524686.1608207431	158754.8848344044	-1484311.9719525538	-80037.31755627651	159923.27646507398	10149.464844082642	1522.9998161969665	118382.94467974357	29746.55614394953	0.0	0.0	0.0	885763.5805467991	0.0	0.0	0.0	61.58633652804859
68.4220834939501	-40.03448469200747	-173.14132353316515	8.681139687614243	18.086450422901944	-0.2932966426648662	-0.3222884017012195	8.892703867077838	1.7617067888972922	85.81028357444839	0.0	0.0	0.0	0.009706339426430179	0.0	0.0	0.0
66.67766230664748	-36.472946258934684	-159.8748682659696	7.615178781169589	16.35980365268803	-0.20504443013672688	-0.29142364066127724	8.935167234522806	1.9388403839494446	0.0	81.83421701388222	0.0	0.0	0.0	0.008836478113354588	0.0	0.0
55.62145704133395	-27.749959939671324	-127.37968391411852	5.4686642364441145	12.839519624025586	-0.09491432428594768	-0.21993062720480452	7.592125185124384	1.7596487766327251	0.0	0.0	67.4119341403543	0.0	0.0	0.0	0.006948904070998157	0.0
50.669763722771044	-21.056997766907955	-111.7745329317765	3.58976192607604	11.24468611254855	0.03278558425886968	-0.1638189665562036	7.118188516933672	1.7479637274209845	0.0	0.0	0.0	61.58633652804859	0.0	0.0	0.0	0.00604568654199611
