# Omegam Omegab h ns sigma8 Neff w0 wa mnu lnbgs8_1 lnbgs8_2 lnbgs8_3 lnbgs8_4 Ps_1 Ps_2 Ps_3 Ps_4
3375228.105579673	-2508797.359045401	-5782729.959819548	588617.0973652023	442040.33506191015	-20470.42856552875	327858.7320622221	83112.07384620041	-37126.54474037364	904130.5687278183	904658.7849969732	763188.1177674655	682708.2850772297	130.88340477633736	122.88962670806623	98.0226810649931	83.72852319141366
-2508797.359045401	5585330.442078285	1677003.2453517253	-1145459.7708467357	-110293.7554320382	45974.85570923267	18205.97621231917	7805.735446313982	87351.3819948051	-326534.0653801763	-258894.91615740562	-136616.06384260522	32613.959502412774	-101.13027779763652	-89.2396124232294	-65.867419463879	-49.285610320830116
-5782729.959819548	1677003.2453517253	18094012.7715083	-434390.1675215843	-2074138.2631427674	12795.81686476264	-900506.0593692589	-178488.97567418357	-25196.939682719276	-2409426.952563609	-2315067.907801969	-1917053.3909084282	-1758216.1577905894	-319.12294421490003	-284.6766318602174	-216.53056838754	-176.8510075755924
588617.0973652023	-1145459.7708467357	-434390.1675215843	333866.16733265074	1994.0813100087835	-9915.029618631896	-37545.51498734658	-9448.86422637297	-25624.86412220685	61119.57225413662	41335.105401859204	10022.138529429723	-38096.09616979194	28.090660356310124	24.626848792147193	17.942472039935524	12.983684588988272
442040.33506191015	-110293.7554320382	-2074138.2631427674	1994.0813100087835	313607.9802946847	-854.379400052768	96211.92157295419	14315.336611494726	9439.594489805486	243901.50884552425	231432.619999806	191204.27024981173	179261.47226809445	30.394240422125424	26.592892452644545	19.965895121629632	16.339513856757435
-20470.42856552875	45974.85570923267	12795.81686476264	-9915.029618631896	-854.379400052768	412.0688976696536	101.40375873650402	54.869891704202246	724.2723182034363	-2699.1854331626805	-2099.4483236711194	-1068.1593299994256	385.11333195048536	-0.8638457820660801	-0.7589613025947821	-0.5588792575375074	-0.4152599521484479
327858.7320622221	18205.97621231917	-900506.0593692589	-37545.51498734658	96211.92157295419	101.40375873650402	79984.59012719645	19022.830151720056	5716.986927926493	147934.87192216518	150965.55406743984	131826.35824479515	129845.19723810333	13.003710535507903	12.935133470072468	10.720974563385187	9.579980426491208
83112.07384620041	7805.735446313982	-178488.97567418357	-9448.86422637297	14315.336611494726	54.869891704202246	19022.830151720056	4982.328984886689	1105.1589303422857	31040.893571429675	34342.50164814388	31735.007714465595	32741.31651220554	2.5014361248882313	2.748059671984643	2.449112275178259	2.332060127442206
-37126.54474037364	87351.3819948051	-25196.939682719276	-25624.86412220685	9439.594489805486	724.2723182034363	5716.986927926493	1105.1589303422857	2443.2801611142213	1016.5278080616876	2839.5756443522964	4512.262648389352	8267.953627592544	-1.191452115030774	-0.960599265192734	-0.6398627987162424	-0.36379079364983086
904130.5687278183	-326534.0653801763	-2409426.952563609	61119.57225413662	243901.50884552425	-2699.1854331626805	147934.87192216518	31040.893571429675	1016.5278080616876	1274408.6179998433	0.0	0.0	0.0	145.6350962372017	0.0	0.0	0.0
904658.7849969732	-258894.91615740562	-2315067.907801969	41335.105401859204	231432.619999806	-2099.4483236711194	150965.55406743984	34342.50164814388	2839.5756443522964	0.0	1258560.7167646606	0.0	0.0	0.0	134.77471667814538	0.0	0.0
763188.1177674655	-136616.06384260522	-1917053.3909084282	10022.138529429723	191204.27024981173	-1068.1593299994256	131826.35824479515	31735.007714465595	4512.262648389352	0.0	0.0	1073716.2777450753	0.0	0.0	0.0	106.5920922573996	0.0
682708.2850772297	32613.959502412774	-1758216.1577905894	-38096.09616979194	179261.47226809445	385.11333195048536	129845.19723810333	32741.31651220554	8267.953627592544	0.0	0.0	0.0	1023385.3082375404	0.0	0.0	0.0	91.38856917053161
130.88340477633736	-101.13027779763652	-319.12294421490003	28.090660356310124	30.394240422125424	-0.8638457820660801	13.003710535507903	2.5014361248882313	-1.191452115030774	145.6350962372017	0.0	0.0	0.0	0.024769851294932692	0.0	0.0	0.0
122.88962670806623	-89.2396124232294	-284.6766318602174	24.626848792147193	26.592892452644545	-0.7589613025947821	12.935133470072468	2.748059671984643	-0.960599265192734	0.0	134.77471667814538	0.0	0.0	0.0	0.021611260145229395	0.0	0.0
98.0226810649931	-65.867419463879	-216.53056838754	17.942472039935524	19.965895121629632	-0.5588792575375074	10.720974563385187	2.449112275178259	-0.6398627987162424	0.0	0.0	106.5920922573996	0.0	0.0	0.0	0.0160863227529629	0.0
83.72852319141366	-49.285610320830116	-176.8510075755924	12.983684588988272	16.339513856757435	-0.4152599521484479	9.579980426491208	2.332060127442206	-0.36379079364983086	0.0	0.0	0.0	91.38856917053161	0.0	0.0	0.0	0.012895250261294691
