# Omegam Omegab h ns sigma8 mnu Neff w0 wa b1 b2 b3 b4 b5 b6 b7 b8 b9 b10 AIA betaIA etaIA
21107841.412532873	-14597929.177933967	3587076.741921065	5372212.588185742	24965007.179827835	993740.4829029004	-125679.62314902678	2474297.3788019125	635034.8691191275	-964977.2085335125	268417.5468919644	566681.5978675412	733157.8339058767	814987.3754411502	900152.1400166883	823832.8666747342	941060.8218828099	853357.6599996036	534567.0920062336	16832.178876112066	9574.080632335028	29524.574933014457
-14597929.177933967	22530855.97411241	-5345789.748197901	-8038422.007838877	-38006262.224369176	-2124208.361381663	193567.50653852205	-6767580.079351257	-1449535.233208673	-2528636.838938541	-1933497.2518130739	-1590564.9732786315	-1559076.3945743972	-1477222.5338777374	-1489184.2357300892	-1284471.6748191835	-1403825.9648177784	-1219965.8896683438	-717052.5700576099	207.02444669242314	-2050.4273128476348	-462.0432133416879
3587076.741921065	-5345789.748197901	1284027.4608134108	1948903.7637868866	9070468.01498186	503082.67746786564	-46101.670408164624	1595010.3725002776	342326.09667544207	604505.0619006497	451058.4951940598	370374.2047657631	363670.96647413215	346405.3201000859	350932.35401897936	303902.93000881706	332787.3612282189	288587.4724854943	167336.06955260874	-95.55682841609695	552.8693526920254	63.32865235367429
5372212.588185742	-8038422.007838877	1948903.7637868866	3042037.510335411	14146300.792921161	785636.1914778703	-69282.50922747077	2467807.4259600183	522896.672348968	1139129.512346045	785413.4026409982	602273.1038625223	566726.8733492545	522279.47129197605	511989.07345896447	431703.96099462826	460846.5729770402	388899.9542229403	219002.9981601896	-300.30708039483636	953.6120877924876	-98.67429175756894
24965007.179827835	-38006262.224369176	9070468.01498186	14146300.792921161	79013850.82047349	4543955.700334826	-327315.4405259931	13989951.52699382	2914609.835513965	5959429.724524051	5043592.332483709	3968392.8663999494	3623626.052610373	3173683.833077214	2950414.1703136596	2363796.8308961294	2419208.2516370406	2003565.1465341828	1218468.3883761424	349.6653568106333	3128.7811176597343	1735.4851751812298
993740.4829029004	-2124208.361381663	503082.67746786564	785636.1914778703	4543955.700334826	279445.8346340735	-18295.50825075661	890261.4815618558	184179.16108918734	393536.35387617105	314430.34473372076	243687.26009749022	221252.16843214867	192531.81838425214	179134.7407856732	144264.20911595298	149376.3033739907	126776.03966280569	81747.82661016124	49.96941506599294	-40.10312167724641	62.73290230756421
-125679.62314902678	193567.50653852205	-46101.670408164624	-69282.50922747077	-327315.4405259931	-18295.50825075661	1672.3882691197296	-58293.54318363388	-12486.151971690448	-21684.018111275524	-16619.963509868707	-13688.20986777488	-13424.792587673473	-12740.624594427378	-12848.027401573852	-11083.384072494771	-12107.19344975839	-10505.499409769229	-6163.8051563711415	2.716003046050491	-17.364444841564715	-2.432355108166783
2474297.3788019125	-6767580.079351257	1595010.3725002776	2467807.4259600183	13989951.52699382	890261.4815618558	-58293.54318363388	2931385.224552606	609926.7862528956	1184215.1429456421	975181.7111996415	776856.0539765735	720212.2942164604	637622.5919232797	601405.4294876301	488285.1435337282	506435.8740607951	425643.3095198194	263901.276210254	1304.9755614135804	-433.3614430065988	1850.8283828854767
635034.8691191275	-1449535.233208673	342326.09667544207	522896.672348968	2914609.835513965	184179.16108918734	-12486.151971690448	609926.7862528956	130450.1397785915	189894.5277515801	170527.4328352025	146104.05295095188	143631.81183975108	134158.07818761613	132885.02708799287	112787.82397640971	122175.4594068446	107715.79341463093	70575.16123916245	468.5667055416476	-24.63814724561292	713.4164295020785
-964977.2085335125	-2528636.838938541	604505.0619006497	1139129.512346045	5959429.724524051	393536.35387617105	-21684.018111275524	1184215.1429456421	189894.5277515801	3567100.841524819	359523.05944911996	7611.106466922893	2911.2459087235648	511.94120916750006	148.88884415022756	63.63396465392006	30.138285861185373	2.8630101422109884	4.581682522231763	83.0726525093988	-234.78011241097465	47.87256408889041
