# Omegam Omegab h ns sigma8 mnu Neff lnbgs8_1 lnbgs8_2 lnbgs8_3 lnbgs8_4 Ps_1 Ps_2 Ps_3 Ps_4
2332923.117591938	-1658716.3810002126	-4021402.8467297647	312643.8618231811	329256.47668061097	-52016.58334256247	-13402.28223144687	621339.5104760583	639273.0841501933	556819.3856502847	520094.24347074545	68.60332785529982	66.79745146926331	55.661462513233076	50.615937929122936
-1658716.3810002126	4773174.21322145	-64910.49452212511	-897878.7843840957	29833.289617587703	96756.44227232112	39727.41555475805	-70778.29679909116	-29511.584677274164	34064.975762508315	159726.26063108473	-39.99941353870368	-36.4002781386091	-27.662482097051154	-20.917492321712864
-4021402.8467297647	-64910.49452212511	13571516.989471884	123318.93125829806	-1663480.006275581	48023.09104716332	-2150.401616126386	-1838496.9054798428	-1801876.6056750384	-1533589.4138206532	-1468052.2769778303	-172.96089141497058	-159.6062909615163	-127.04948303535387	-111.30808300379402
312643.8618231811	-897878.7843840957	123318.93125829806	253645.6429889184	-41141.36058698415	-25188.73172993946	-7957.469467545792	-19713.45045040251	-32205.635212955982	-45410.54253589393	-79907.30996651785	8.669037402747318	7.595511616790569	5.444567770697069	3.559883875288239
329256.47668061097	29833.289617587703	-1663480.006275581	-41141.36058698415	269728.569130769	-3861.666929572855	339.68884829699573	201129.94576945767	193817.49754508256	163575.78723441233	158456.75244045616	18.100021251317795	16.360528149824596	12.828005923751599	11.216387985142017
-52016.58334256247	96756.44227232112	48023.09104716332	-25188.73172993946	-3861.666929572855	3076.497116179312	822.8760283640423	-6553.879394316546	-4728.378563804055	-1995.5656523882062	1874.3604448944134	-1.5171776552166898	-1.3090889181772265	-0.9541721879829883	-0.703171046399145
-13402.28223144687	39727.41555475805	-2150.401616126386	-7957.469467545792	339.68884829699573	822.8760283640423	362.9724259030169	-492.80555020814427	-111.1023035789649	439.67672333759447	1546.4799938667225	-0.338400007590787	-0.3048851529608372	-0.22923957826178845	-0.17008523053226315
621339.5104760583	-70778.29679909116	-1838496.9054798428	-19713.45045040251	201129.94576945767	-6553.879394316546	-492.80555020814427	1008211.4047211915	0.0	0.0	0.0	85.86896754751653	0.0	0.0	0.0
639273.0841501933	-29511.584677274164	-1801876.6056750384	-32205.635212955982	193817.49754508256	-4728.378563804055	-111.1023035789649	0.0	1013643.4685211915	0.0	0.0	0.0	81.83470821855559	0.0	0.0
556819.3856502847	34064.975762508315	-1533589.4138206532	-45410.54253589393	163575.78723441233	-1995.5656523882062	439.67672333759447	0.0	0.0	886189.453139832	0.0	0.0	0.0	67.34635041594683	0.0
520094.24347074545	159726.26063108473	-1468052.2769778303	-79907.30996651785	158456.75244045616	1874.3604448944134	1546.4799938667225	0.0	0.0	0.0	877266.9988817296	0.0	0.0	0.0	61.42520983060716
68.60332785529982	-39.99941353870368	-172.96089141497058	8.669037402747318	18.100021251317795	-1.5171776552166898	-0.338400007590787	85.86896754751653	0.0	0.0	0.0	0.009790695688936195	0.0	0.0	0.0
66.79745146926331	-36.4002781386091	-159.6062909615163	7.595511616790569	16.360528149824596	-1.3090889181772265	-0.3048851529608372	0.0	81.83470821855559	0.0	0.0	0.0	0.008906894644234631	0.0	0.0
55.661462513233076	-27.662482097051154	-127.04948303535387	5.444567770697069	12.828005923751599	-0.9541721879829883	-0.22923957826178845	0.0	0.0	67.34635041594683	0.0	0.0	0.0	0.006997102858188743	0.0
50.615937929122936	-20.917492321712864	-111.30808300379402	3.559883875288239	11.216387985142017	-0.703171046399145	-0.17008523053226315	0.0	0.0	0.0	61.42520983060716	0.0	0.0	0.0	0.00607728384355179
