1  3.0215	-1.109740e+00	4.752413e-01	4.630062e-02	6.758763e-01	9.926038e-01	8.300402e-01	3.331354e+00	6.169835e-03	2.977726e-01	-3.122187e+00	-7.021245e+00	1.402271e+00	3.403090e+00	-3.129674e-01	-3.031309e-01	-2.993270e-01	-3.074474e-01	
3  2.10129	-1.030270e+00	1.679772e-01	4.910263e-02	6.743739e-01	9.750817e-01	8.184428e-01	3.052115e+00	2.812870e-02	3.096813e-01	2.395194e+00	-9.777104e+00	1.252381e+01	2.759883e+00	-3.234173e-01	-3.115092e-01	-3.103128e-01	-3.176491e-01	
1  3.29622	-1.059710e+00	2.530709e-01	4.766030e-02	6.744765e-01	9.801906e-01	8.184756e-01	3.105376e+00	5.138789e-02	3.062435e-01	-6.428016e+00	-2.495921e+01	6.981542e+00	-8.887636e+00	-3.190808e-01	-3.065909e-01	-3.063722e-01	-3.134868e-01	
5  2.57133	-1.073338e+00	2.948580e-01	4.772205e-02	6.742331e-01	9.792770e-01	8.195231e-01	3.049967e+00	3.982781e-02	3.043841e-01	-4.748572e+00	-2.014041e+01	3.964861e+00	-1.082067e+01	-3.183344e-01	-3.059110e-01	-3.048358e-01	-3.119925e-01	
1  3.57248	-1.023886e+00	1.959290e-02	4.955099e-02	6.761902e-01	9.750631e-01	8.141633e-01	2.997881e+00	4.040223e-02	3.093201e-01	6.227831e-01	-1.129840e+01	1.479323e+01	4.949693e+00	-3.161472e-01	-3.037527e-01	-3.026311e-01	-3.099139e-01	
6  3.34132	-1.032904e+00	2.816879e-02	5.059341e-02	6.768261e-01	9.726828e-01	8.198169e-01	2.936401e+00	2.092354e-02	3.103449e-01	7.724192e-01	-9.418755e+00	1.474397e+01	8.689172e+00	-3.155863e-01	-3.036517e-01	-3.022276e-01	-3.094732e-01	
1  3.19418	-1.019181e+00	-1.049290e-04	5.110632e-02	6.758251e-01	9.682664e-01	8.180058e-01	2.872970e+00	2.552454e-02	3.129980e-01	4.382608e+00	-1.032515e+01	9.366982e+00	6.440868e+00	-3.204670e-01	-3.075954e-01	-3.060363e-01	-3.134697e-01	
11  2.88645	-9.971202e-01	-5.039330e-02	5.100791e-02	6.746311e-01	9.673484e-01	8.121866e-01	2.920206e+00	1.290912e-02	3.136489e-01	2.637678e+00	-9.846187e+00	-2.205610e-01	4.757374e+00	-3.233586e-01	-3.101572e-01	-3.074224e-01	-3.163025e-01	
19  2.7999	-1.030599e+00	8.044893e-02	5.038660e-02	6.750652e-01	9.717698e-01	8.178658e-01	2.920525e+00	1.021076e-02	3.099442e-01	-7.414820e+00	2.778285e-01	1.853140e+00	4.886256e+00	-3.193379e-01	-3.089433e-01	-3.057730e-01	-3.137889e-01	
3  4.77092	-1.013650e+00	-3.765100e-02	5.074282e-02	6.731482e-01	9.613138e-01	8.079054e-01	2.760508e+00	7.069297e-02	3.170670e-01	-1.742659e+01	-1.844160e+01	-1.264335e+01	-6.021541e+00	-3.238740e-01	-3.120008e-01	-3.097677e-01	-3.188868e-01	
