4  1.01962	-1.042371e+00	1.259758e-01	4.761617e-02	6.741635e-01	9.680296e-01	8.141404e-01	3.104206e+00	4.498854e-02	3.102100e-01	-6.750041e+00	3.151757e+00	2.962712e+00	2.780733e+00	-3.190877e-01	-3.115204e-01	-3.068224e-01	-3.151230e-01	
2  1.37919	-9.835370e-01	-1.057350e-01	4.998250e-02	6.749755e-01	9.584868e-01	8.110164e-01	3.010474e+00	3.150853e-02	3.174022e-01	9.001645e+00	1.860389e+01	1.525637e+01	2.201632e+01	-3.244922e-01	-3.166220e-01	-3.108459e-01	-3.194627e-01	
3  2.00772	-1.012495e+00	1.470991e-02	4.832436e-02	6.755771e-01	9.658703e-01	8.144115e-01	3.119194e+00	2.579925e-02	3.115504e-01	3.733320e+00	1.728199e+01	1.342958e+01	2.009853e+01	-3.194889e-01	-3.123007e-01	-3.060575e-01	-3.151658e-01	
15  2.71345	-1.022329e+00	1.241216e-01	4.866197e-02	6.741275e-01	9.774149e-01	8.128659e-01	3.125276e+00	3.036704e-02	3.077760e-01	-5.925979e+00	1.578166e-01	9.902142e+00	1.802357e+01	-3.201727e-01	-3.116009e-01	-3.068850e-01	-3.161698e-01	
4  2.78401	-1.081828e+00	3.104428e-01	4.666403e-02	6.754012e-01	9.851930e-01	8.207585e-01	3.246504e+00	2.599958e-02	3.008315e-01	-7.421313e+00	-1.094179e+01	1.068552e+00	1.420798e+01	-3.123221e-01	-3.030432e-01	-2.980321e-01	-3.084504e-01	
2  1.82692	-1.029190e+00	1.105098e-01	4.797855e-02	6.747966e-01	9.764589e-01	8.138440e-01	3.164628e+00	1.912432e-02	3.062399e-01	-1.501517e+00	-4.975638e+00	-1.922245e+00	1.446688e+01	-3.173704e-01	-3.076444e-01	-3.020336e-01	-3.127493e-01	
1  2.59432	-1.076938e+00	3.218079e-01	4.630211e-02	6.738741e-01	9.827467e-01	8.162684e-01	3.238021e+00	3.675323e-02	3.020766e-01	-6.667659e+00	-2.050260e+01	-2.484575e+00	7.311335e+00	-3.163665e-01	-3.053448e-01	-3.016664e-01	-3.119517e-01	
3  2.43739	-1.042870e+00	2.014923e-01	4.655249e-02	6.723993e-01	9.744903e-01	8.092862e-01	3.202567e+00	6.180314e-02	3.078440e-01	-1.188265e+01	-8.325330e+00	-5.505043e+00	9.814081e+00	-3.216806e-01	-3.133637e-01	-3.076430e-01	-3.183519e-01	
2  3.09406	-1.045594e+00	2.118115e-01	4.567238e-02	6.727165e-01	9.784545e-01	8.097229e-01	3.353568e+00	7.131094e-02	3.073462e-01	-1.682252e+01	-1.844034e+01	-1.026239e+01	3.835813e+00	-3.206607e-01	-3.115296e-01	-3.062391e-01	-3.169230e-01	
12  2.94745	-9.816791e-01	-3.019290e-02	4.789873e-02	6.724754e-01	9.638330e-01	8.032916e-01	3.195124e+00	3.740248e-02	3.143905e-01	-5.409917e+00	-1.397169e+00	9.562687e-02	9.678555e+00	-3.265092e-01	-3.185032e-01	-3.122650e-01	-3.224041e-01	
1  2.98953	-9.936729e-01	-8.913532e-02	4.777342e-02	6.747395e-01	9.619303e-01	8.039770e-01	3.118547e+00	3.188976e-02	3.128588e-01	-5.040660e+00	1.683692e+00	-2.505917e+00	1.024790e+01	-3.189119e-01	-3.100295e-01	-3.043338e-01	-3.140608e-01	
2  4.35123	-9.735744e-01	-1.714252e-01	4.924957e-02	6.735317e-01	9.472613e-01	7.990683e-01	2.869289e+00	1.446722e-02	3.172671e-01	2.219227e+00	9.738641e+00	1.074431e+01	1.719678e+01	-3.241243e-01	-3.141807e-01	-3.096635e-01	-3.194899e-01	
1  3.68542	-1.057420e+00	2.175278e-01	4.712443e-02	6.737234e-01	9.707519e-01	8.112113e-01	3.081710e+00	3.841025e-02	3.070722e-01	-4.497869e+00	-1.028530e+01	6.031390e-01	1.050965e+01	-3.193834e-01	-3.074583e-01	-3.047159e-01	-3.148784e-01	
4  3.27217	-1.028197e+00	8.817678e-02	4.669564e-02	6.729610e-01	9.665294e-01	8.039668e-01	3.111940e+00	5.773008e-02	3.095916e-01	-3.015654e+00	-1.330721e+01	-5.494666e+00	2.683847e-01	-3.211454e-01	-3.093577e-01	-3.058710e-01	-3.161987e-01	
1  2.45479	-9.965055e-01	-1.960522e-02	4.873638e-02	6.714792e-01	9.560528e-01	8.001179e-01	2.934098e+00	7.440587e-02	3.170729e-01	6.162461e-01	-2.704499e+00	9.226108e+00	1.223519e+01	-3.293676e-01	-3.187125e-01	-3.153894e-01	-3.251321e-01	
