3  0.872043	-1.031407e+00	1.258605e-01	4.898538e-02	6.736906e-01	9.692449e-01	8.155703e-01	3.044926e+00	5.729007e-02	3.126442e-01	3.125561e+00	-6.710832e+00	4.517034e+00	4.950207e+00	-3.250328e-01	-3.138951e-01	-3.105057e-01	-3.193671e-01	
1  1.20474	-1.004640e+00	-1.304449e-02	4.926500e-02	6.737306e-01	9.599511e-01	8.105341e-01	2.977057e+00	1.957761e-02	3.140980e-01	9.152167e+00	-5.576539e-01	9.000750e+00	-4.597873e+00	-3.251479e-01	-3.138430e-01	-3.095101e-01	-3.177530e-01	
2  2.30663	-1.000044e+00	-1.165657e-01	5.018974e-02	6.751644e-01	9.548795e-01	8.096897e-01	2.860623e+00	4.604576e-02	3.167336e-01	1.155299e+01	6.007416e+00	1.075009e+01	-1.816928e+00	-3.226061e-01	-3.114227e-01	-3.059535e-01	-3.148784e-01	
2  3.1632	-9.864812e-01	-1.751174e-01	5.151854e-02	6.741742e-01	9.509755e-01	8.062868e-01	2.668495e+00	7.684742e-02	3.203280e-01	5.877622e+00	9.565260e+00	1.473510e+01	3.203575e+00	-3.256297e-01	-3.163349e-01	-3.103482e-01	-3.190513e-01	
2  4.42403	-1.064595e+00	1.343017e-01	4.884359e-02	6.742812e-01	9.675322e-01	8.150914e-01	2.874143e+00	1.111915e-01	3.119157e-01	-1.027489e+00	-1.812096e+01	1.305993e+01	-8.798673e+00	-3.197247e-01	-3.082036e-01	-3.054177e-01	-3.132973e-01	
3  5.61691	-1.095325e+00	8.916342e-02	4.840492e-02	6.786440e-01	9.701061e-01	8.215437e-01	2.838839e+00	1.036290e-01	3.069315e-01	8.541517e-01	-8.105328e+00	1.389420e+01	6.414260e+00	-3.050182e-01	-2.935659e-01	-2.904383e-01	-2.986009e-01	
2  6.38988	-1.159842e+00	2.646968e-01	4.667203e-02	6.796980e-01	9.731984e-01	8.298301e-01	2.934881e+00	1.142993e-01	3.030540e-01	-4.324000e+00	-1.469764e+01	6.645424e+00	6.589134e+00	-2.980339e-01	-2.871835e-01	-2.839988e-01	-2.928424e-01	
1  6.76179	-1.141800e+00	2.500114e-01	4.701260e-02	6.795961e-01	9.746804e-01	8.307144e-01	3.015917e+00	1.040802e-01	3.038431e-01	1.314115e+00	-1.019939e+01	2.088704e+01	1.686050e+01	-3.010652e-01	-2.904685e-01	-2.875159e-01	-2.964717e-01	
1  6.44582	-1.116848e+00	1.817053e-01	4.773531e-02	6.778107e-01	9.712898e-01	8.230554e-01	2.954317e+00	1.045414e-01	3.063023e-01	-2.938646e+00	-3.696576e+00	2.052594e+01	1.411939e+01	-3.049088e-01	-2.963662e-01	-2.919951e-01	-3.007993e-01	
1  6.64098	-1.132940e+00	2.984946e-01	4.777152e-02	6.764682e-01	9.743364e-01	8.251915e-01	2.930162e+00	9.733528e-02	3.044382e-01	-1.697999e+00	-1.772554e+01	1.947909e+01	-3.316474e+00	-3.082354e-01	-2.974436e-01	-2.950236e-01	-3.025595e-01	
2  6.15737	-1.149327e+00	3.079684e-01	4.707939e-02	6.770222e-01	9.728440e-01	8.258477e-01	2.987691e+00	8.253111e-02	3.036734e-01	-1.062506e+01	-7.369010e+00	1.209192e+01	-3.456420e-01	-3.041963e-01	-2.954779e-01	-2.908181e-01	-2.989561e-01	
1  6.36176	-1.092534e+00	8.880482e-02	4.823578e-02	6.765651e-01	9.625858e-01	8.184960e-01	2.916742e+00	8.426276e-02	3.098917e-01	-5.838637e+00	1.201364e+00	2.140520e+01	-4.193017e-01	-3.090875e-01	-3.006483e-01	-2.957754e-01	-3.033476e-01	
2  6.78445	-1.113956e+00	1.316920e-01	4.679535e-02	6.784633e-01	9.728848e-01	8.200530e-01	3.039527e+00	1.156794e-01	3.045592e-01	-1.275047e+00	-3.701418e+00	2.672966e+01	1.316692e+01	-3.018419e-01	-2.918905e-01	-2.884808e-01	-2.968117e-01	
2  6.46312	-1.124732e+00	1.177550e-01	4.649756e-02	6.795725e-01	9.700136e-01	8.229542e-01	3.042041e+00	1.329545e-01	3.047968e-01	2.980581e+00	1.023026e+01	2.286434e+01	1.419244e+01	-2.989329e-01	-2.909229e-01	-2.854555e-01	-2.941309e-01	
4  6.05716	-1.121363e+00	1.054449e-01	4.660497e-02	6.794760e-01	9.720214e-01	8.227583e-01	3.002243e+00	1.486225e-01	3.041285e-01	5.461523e+00	3.439310e+00	1.426281e+01	8.817142e+00	-2.992565e-01	-2.892012e-01	-2.844759e-01	-2.938892e-01	
2  7.54843	-1.110123e+00	7.233122e-02	4.699580e-02	6.792471e-01	9.715106e-01	8.233805e-01	2.998750e+00	1.945856e-01	3.078213e-01	4.211812e+00	-3.911332e+00	1.887084e+01	3.345887e+00	-3.029223e-01	-2.919314e-01	-2.888560e-01	-2.969714e-01	
5  7.71656	-1.121621e+00	1.436043e-01	4.774810e-02	6.782972e-01	9.676716e-01	8.242682e-01	2.878228e+00	1.822492e-01	3.085793e-01	6.529509e+00	-6.996432e+00	1.928989e+01	2.588430e+00	-3.060591e-01	-2.940507e-01	-2.919998e-01	-3.003954e-01	
4  5.79835	-1.116050e+00	1.227411e-01	4.821219e-02	6.774292e-01	9.678629e-01	8.195335e-01	2.802878e+00	1.863600e-01	3.094197e-01	-8.226502e+00	-6.834935e+00	1.401641e+01	-8.927007e-01	-3.059293e-01	-2.951296e-01	-2.930322e-01	-3.013006e-01	
8  8.7111	-1.145231e+00	1.868351e-01	4.825990e-02	6.791333e-01	9.695403e-01	8.272759e-01	2.814473e+00	1.800098e-01	3.070160e-01	7.462806e+00	-8.533896e+00	1.427866e+01	9.999494e+00	-3.024958e-01	-2.893896e-01	-2.882333e-01	-2.971026e-01	
2  8.10039	-1.100817e+00	3.447538e-02	5.062866e-02	6.782284e-01	9.531663e-01	8.234037e-01	2.648914e+00	1.278722e-01	3.134832e-01	1.748652e+01	1.632191e+01	2.949391e+01	1.905127e+01	-3.092227e-01	-2.987473e-01	-2.953299e-01	-3.043449e-01	
1  8.30092	-1.126168e+00	8.146972e-02	4.933791e-02	6.807388e-01	9.639755e-01	8.283857e-01	2.832626e+00	1.330503e-01	3.084813e-01	1.649689e+01	1.245788e+01	2.539794e+01	2.651520e+01	-3.002681e-01	-2.893784e-01	-2.863358e-01	-2.961110e-01	
5  9.46455	-1.144010e+00	8.871241e-02	4.778596e-02	6.819832e-01	9.642465e-01	8.294174e-01	2.872019e+00	1.331593e-01	3.041806e-01	1.897143e+01	2.286528e+01	2.428323e+01	2.557608e+01	-2.937684e-01	-2.842560e-01	-2.793758e-01	-2.898035e-01	
