2  1.18841	-1.031096e+00	6.488999e-02	4.835323e-02	6.756720e-01	9.736547e-01	8.143627e-01	3.087734e+00	4.290332e-02	3.096841e-01	-7.877674e+00	-7.101851e+00	-1.500706e+01	-2.634608e+00	-3.162352e-01	-3.063240e-01	-3.014315e-01	-3.103862e-01	
9  2.80719	-9.763960e-01	-1.986909e-01	4.956410e-02	6.760498e-01	9.628747e-01	8.079561e-01	3.048456e+00	7.019231e-02	3.183132e-01	-2.788757e-01	1.893903e+00	-2.286348e+00	6.356001e+00	-3.204637e-01	-3.108472e-01	-3.057544e-01	-3.142727e-01	
3  0.697742	-9.848983e-01	-1.272773e-01	5.008169e-02	6.750678e-01	9.619780e-01	8.098654e-01	2.960777e+00	3.827239e-02	3.159869e-01	5.432538e+00	2.146194e+00	-4.871273e-02	6.102541e+00	-3.223920e-01	-3.125554e-01	-3.071834e-01	-3.161587e-01	
2  1.09841	-9.683139e-01	-7.628355e-02	4.972583e-02	6.725304e-01	9.576188e-01	8.086590e-01	3.004697e+00	2.730040e-02	3.182891e-01	7.270498e+00	1.101290e+01	2.701244e+00	1.768730e+00	-3.315370e-01	-3.230080e-01	-3.164873e-01	-3.254976e-01	
7  2.34887	-9.817985e-01	1.500852e-02	5.029220e-02	6.703541e-01	9.556300e-01	8.076331e-01	2.901263e+00	1.886568e-02	3.185957e-01	1.918084e+00	5.774749e+00	1.012780e+01	-1.128778e+00	-3.356458e-01	-3.273689e-01	-3.217576e-01	-3.305256e-01	
5  2.99857	-1.011575e+00	-1.678715e-02	4.873311e-02	6.743631e-01	9.576042e-01	8.141709e-01	2.959426e+00	8.559752e-03	3.126963e-01	6.276698e+00	1.189070e+01	7.386618e+00	-3.705564e+00	-3.213793e-01	-3.134487e-01	-3.071156e-01	-3.155761e-01	
2  1.75556	-1.078522e+00	2.306719e-01	4.688466e-02	6.750900e-01	9.736435e-01	8.217992e-01	3.150378e+00	1.458302e-02	3.055375e-01	-1.161487e+01	-1.692297e+01	-1.296541e+01	-1.641897e+01	-3.137069e-01	-3.039490e-01	-2.991036e-01	-3.085845e-01	
13  2.10395	-1.075498e+00	2.865573e-01	4.802511e-02	6.738875e-01	9.750104e-01	8.211098e-01	3.092609e+00	1.225222e-02	3.064886e-01	-1.046167e+01	-2.271016e+01	-1.371802e+01	-1.148936e+01	-3.187150e-01	-3.074560e-01	-3.032568e-01	-3.128778e-01	
3  3.99473	-1.028197e+00	9.571413e-02	4.992501e-02	6.725024e-01	9.606125e-01	8.127401e-01	2.884252e+00	4.369623e-02	3.156232e-01	-5.610535e+00	-2.178555e+01	-1.488993e+01	6.119209e-01	-3.266852e-01	-3.142694e-01	-3.107388e-01	-3.215743e-01	
1  4.55392	-1.008241e+00	7.693189e-02	5.056531e-02	6.690937e-01	9.544463e-01	8.038525e-01	2.739516e+00	6.852170e-02	3.194013e-01	-1.897800e+01	-2.461961e+01	-2.077805e+01	-1.641149e+01	-3.343007e-01	-3.233960e-01	-3.194871e-01	-3.295737e-01	
2  6.44079	-1.049991e+00	2.232580e-01	5.004758e-02	6.694286e-01	9.617157e-01	8.099499e-01	2.782376e+00	7.297005e-02	3.157134e-01	-2.410643e+01	-3.793149e+01	-2.597012e+01	-1.750426e+01	-3.304937e-01	-3.190381e-01	-3.160382e-01	-3.263915e-01	
1  5.28292	-1.039785e+00	1.701706e-01	4.959022e-02	6.715026e-01	9.660201e-01	8.127018e-01	2.908250e+00	5.934274e-02	3.143612e-01	-1.737794e+01	-3.508727e+01	-2.736628e+01	-1.419599e+01	-3.272298e-01	-3.151578e-01	-3.111739e-01	-3.214795e-01	
1  5.4627	-1.033741e+00	1.827800e-01	5.053081e-02	6.699917e-01	9.573939e-01	8.123699e-01	2.779322e+00	3.664043e-02	3.180777e-01	-1.960839e+01	-2.721387e+01	-2.640162e+01	-1.648568e+01	-3.328065e-01	-3.225875e-01	-3.177013e-01	-3.278505e-01	
7  5.07507	-1.101883e+00	4.963946e-01	4.624517e-02	6.702052e-01	9.836024e-01	8.187991e-01	3.189919e+00	7.404383e-02	3.061814e-01	-3.738678e+01	-4.611733e+01	-3.148269e+01	-3.253840e+01	-3.243728e-01	-3.152480e-01	-3.114461e-01	-3.204446e-01	
