1  7.7804	-1.049149e+00	1.843881e-01	5.064157e-02	7.135068e-01	9.469877e-01	8.139817e-01	3.065463e+00	7.266870e-02	3.108318e-01	1.098804e+00	1.218299e+00	1.268887e+00	1.312789e+00	1.352557e+00	1.395443e+00	1.435206e+00	1.489716e+00	1.558129e+00	1.729584e+00	1.678363e+00	-3.649209e-01	
2  8.25316	-1.048984e+00	1.721275e-01	5.081902e-02	6.993479e-01	9.521964e-01	8.139711e-01	2.860319e+00	6.637150e-02	3.107890e-01	1.099574e+00	1.219441e+00	1.270581e+00	1.314796e+00	1.353843e+00	1.397155e+00	1.437566e+00	1.491618e+00	1.560618e+00	1.731679e+00	1.686904e+00	-3.761772e-01	
4  5.97418	-1.044306e+00	1.482844e-01	5.082414e-02	6.894385e-01	9.571884e-01	8.122698e-01	2.786102e+00	8.562657e-02	3.116480e-01	1.099869e+00	1.219533e+00	1.271853e+00	1.314866e+00	1.355966e+00	1.398271e+00	1.439994e+00	1.492952e+00	1.562392e+00	1.733754e+00	1.660745e+00	-3.641001e-01	
3  6.80774	-1.027482e+00	6.874275e-02	5.273937e-02	6.760420e-01	9.637805e-01	8.097775e-01	2.452057e+00	1.104481e-01	3.134844e-01	1.100090e+00	1.219387e+00	1.272800e+00	1.315649e+00	1.357345e+00	1.399764e+00	1.441883e+00	1.495713e+00	1.563566e+00	1.736359e+00	1.775328e+00	-4.328153e-01	
1  7.17811	-1.046850e+00	1.547454e-01	5.248170e-02	6.870701e-01	9.582165e-01	8.132102e-01	2.562929e+00	7.804542e-02	3.108936e-01	1.098906e+00	1.218794e+00	1.272138e+00	1.313434e+00	1.356285e+00	1.397651e+00	1.439554e+00	1.494539e+00	1.559322e+00	1.733561e+00	1.727139e+00	-3.987437e-01	
19  7.24796	-1.043539e+00	1.149552e-01	5.326565e-02	6.758005e-01	9.664636e-01	8.113651e-01	2.454271e+00	7.536067e-02	3.119065e-01	1.101819e+00	1.223452e+00	1.277591e+00	1.319511e+00	1.362247e+00	1.404406e+00	1.445980e+00	1.501143e+00	1.567209e+00	1.741612e+00	1.781245e+00	-4.325867e-01	
9  12.1834	-1.045709e+00	1.786670e-01	5.316843e-02	6.864968e-01	9.584196e-01	8.129550e-01	2.578649e+00	6.799959e-02	3.117387e-01	1.099444e+00	1.219057e+00	1.272594e+00	1.314543e+00	1.355471e+00	1.398183e+00	1.437803e+00	1.494255e+00	1.559538e+00	1.730684e+00	1.643450e+00	-3.516713e-01	
2  10.8522	-1.047376e+00	1.637101e-01	5.191068e-02	6.985609e-01	9.565288e-01	8.121517e-01	2.977873e+00	9.793522e-02	3.120244e-01	1.099367e+00	1.218820e+00	1.271628e+00	1.315046e+00	1.354204e+00	1.398330e+00	1.437597e+00	1.494165e+00	1.560714e+00	1.730908e+00	1.660431e+00	-3.592253e-01	
4  11.9601	-1.034831e+00	7.771662e-02	4.917007e-02	6.885663e-01	9.634324e-01	8.104070e-01	3.278602e+00	1.201350e-01	3.131194e-01	1.099807e+00	1.220179e+00	1.273930e+00	1.317051e+00	1.357772e+00	1.400969e+00	1.441864e+00	1.498716e+00	1.564615e+00	1.736884e+00	1.547884e+00	-2.869607e-01	
2  14.724	-1.043988e+00	1.465146e-01	4.655696e-02	6.918261e-01	9.571184e-01	8.138170e-01	3.416408e+00	9.640447e-02	3.111905e-01	1.096440e+00	1.215736e+00	1.269324e+00	1.311488e+00	1.352257e+00	1.393836e+00	1.435254e+00	1.491628e+00	1.556370e+00	1.729098e+00	1.537631e+00	-2.728460e-01	
1  14.5187	-1.032427e+00	1.136613e-01	4.584798e-02	6.664434e-01	9.618492e-01	8.131883e-01	3.032010e+00	9.593857e-02	3.119614e-01	1.095667e+00	1.213861e+00	1.267635e+00	1.309309e+00	1.351859e+00	1.392609e+00	1.433564e+00	1.491268e+00	1.554830e+00	1.729052e+00	1.570258e+00	-3.010793e-01	
1  14.2561	-1.023726e+00	1.546742e-02	4.600094e-02	6.691305e-01	9.696178e-01	8.100174e-01	3.324688e+00	1.358987e-01	3.130390e-01	1.097957e+00	1.218969e+00	1.272143e+00	1.316041e+00	1.358313e+00	1.400445e+00	1.442220e+00	1.499952e+00	1.563902e+00	1.739378e+00	1.568417e+00	-2.994779e-01	
6  14.1286	-1.041970e+00	1.327907e-01	4.812357e-02	6.920554e-01	9.586029e-01	8.130505e-01	3.260111e+00	1.021225e-01	3.113409e-01	1.097284e+00	1.216699e+00	1.269114e+00	1.312787e+00	1.353624e+00	1.396499e+00	1.435008e+00	1.494059e+00	1.557668e+00	1.730414e+00	1.689413e+00	-3.720120e-01	
6  14.3228	-1.021844e+00	3.686151e-02	4.731588e-02	6.965740e-01	9.613585e-01	8.109263e-01	3.616488e+00	1.248154e-01	3.127934e-01	1.097424e+00	1.216698e+00	1.268895e+00	1.313911e+00	1.354419e+00	1.397803e+00	1.437905e+00	1.495699e+00	1.561262e+00	1.733939e+00	1.533491e+00	-2.789571e-01	
4  12.5751	-1.001445e+00	-2.633596e-02	4.747720e-02	6.778405e-01	9.638222e-01	8.088335e-01	3.264699e+00	1.308199e-01	3.151141e-01	1.097656e+00	1.216776e+00	1.269283e+00	1.313305e+00	1.356074e+00	1.397742e+00	1.438926e+00	1.495574e+00	1.561110e+00	1.735439e+00	1.464414e+00	-2.318381e-01	
6  12.2768	-1.019814e+00	6.877828e-02	4.701577e-02	6.909304e-01	9.580510e-01	8.116506e-01	3.388519e+00	1.020192e-01	3.128878e-01	1.096757e+00	1.214679e+00	1.267473e+00	1.310825e+00	1.353988e+00	1.393943e+00	1.436190e+00	1.490507e+00	1.556991e+00	1.731048e+00	1.422035e+00	-1.990920e-01	
1  12.13	-1.007916e+00	3.548943e-02	4.770923e-02	6.939903e-01	9.560210e-01	8.119509e-01	3.336631e+00	7.712386e-02	3.130982e-01	1.096504e+00	1.214408e+00	1.267460e+00	1.309695e+00	1.355144e+00	1.393999e+00	1.436250e+00	1.490221e+00	1.558183e+00	1.732620e+00	1.428976e+00	-1.994991e-01	
2  10.6448	-9.953394e-01	-1.441986e-03	4.779366e-02	6.965687e-01	9.552726e-01	8.097012e-01	3.402681e+00	1.005738e-01	3.150800e-01	1.096724e+00	1.214970e+00	1.266850e+00	1.309369e+00	1.353429e+00	1.393436e+00	1.434588e+00	1.489900e+00	1.557748e+00	1.732219e+00	1.420677e+00	-1.974374e-01	
1  10.7151	-9.960931e-01	-2.330619e-02	4.717029e-02	6.798875e-01	9.614876e-01	8.095222e-01	3.325866e+00	1.012901e-01	3.151203e-01	1.097784e+00	1.217130e+00	1.268698e+00	1.312958e+00	1.355698e+00	1.397573e+00	1.437955e+00	1.494355e+00	1.562176e+00	1.737451e+00	1.408139e+00	-1.880813e-01	
6  10.5831	-9.846485e-01	-7.869521e-02	4.760023e-02	6.840503e-01	9.638520e-01	8.079899e-01	3.443414e+00	1.099500e-01	3.158544e-01	1.098585e+00	1.218097e+00	1.269465e+00	1.315834e+00	1.357246e+00	1.399498e+00	1.441165e+00	1.496752e+00	1.565084e+00	1.741830e+00	1.383231e+00	-1.743579e-01	
1  9.6112	-9.876796e-01	-4.110909e-02	4.776793e-02	6.901028e-01	9.615475e-01	8.093641e-01	3.563779e+00	8.827639e-02	3.155986e-01	1.098264e+00	1.217511e+00	1.268558e+00	1.314121e+00	1.354127e+00	1.397980e+00	1.439910e+00	1.494756e+00	1.561479e+00	1.739076e+00	1.469454e+00	-2.384131e-01	
8  10.8464	-9.935903e-01	-1.218532e-02	4.726122e-02	7.158390e-01	9.546543e-01	8.093168e-01	4.054610e+00	1.054256e-01	3.153327e-01	1.096960e+00	1.217252e+00	1.267205e+00	1.312925e+00	1.350714e+00	1.394857e+00	1.436441e+00	1.491659e+00	1.557134e+00	1.734996e+00	1.410837e+00	-1.978834e-01	
1  13.5414	-1.018692e+00	7.993904e-02	4.609792e-02	7.128251e-01	9.549528e-01	8.109622e-01	4.114912e+00	1.075346e-01	3.135306e-01	1.096739e+00	1.216608e+00	1.266868e+00	1.312652e+00	1.350630e+00	1.394853e+00	1.434349e+00	1.491760e+00	1.554293e+00	1.731458e+00	1.434280e+00	-2.058200e-01	
3  14.0685	-1.018791e+00	2.401054e-02	4.728156e-02	7.025845e-01	9.648302e-01	8.095687e-01	3.976565e+00	1.197428e-01	3.135682e-01	1.099098e+00	1.221390e+00	1.271811e+00	1.318013e+00	1.358738e+00	1.401058e+00	1.443945e+00	1.498030e+00	1.563152e+00	1.741051e+00	1.398418e+00	-1.813562e-01	
3  10.9547	-1.015439e+00	1.155843e-02	4.861342e-02	6.999478e-01	9.661470e-01	8.081386e-01	3.783622e+00	1.195384e-01	3.145494e-01	1.101020e+00	1.222841e+00	1.274181e+00	1.320874e+00	1.362071e+00	1.403759e+00	1.446676e+00	1.500307e+00	1.567614e+00	1.743875e+00	1.451320e+00	-2.192546e-01	
1  12.9192	-1.024119e+00	8.069448e-02	4.880189e-02	7.250497e-01	9.559008e-01	8.097302e-01	4.039436e+00	1.230890e-01	3.137075e-01	1.098243e+00	1.219085e+00	1.269416e+00	1.315881e+00	1.356501e+00	1.397967e+00	1.439191e+00	1.493665e+00	1.558786e+00	1.735135e+00	1.421790e+00	-2.077542e-01	
14  12.756	-1.027263e+00	8.129823e-02	4.842946e-02	7.170316e-01	9.576697e-01	8.084359e-01	3.911550e+00	1.474390e-01	3.145310e-01	1.098902e+00	1.220206e+00	1.269490e+00	1.317267e+00	1.356448e+00	1.399167e+00	1.439855e+00	1.494663e+00	1.559417e+00	1.736275e+00	1.471809e+00	-2.404227e-01	
19  12.7049	-1.024349e+00	6.791431e-02	4.874878e-02	7.089967e-01	9.602038e-01	8.088843e-01	3.757785e+00	1.345419e-01	3.144211e-01	1.099066e+00	1.220112e+00	1.269458e+00	1.317603e+00	1.356761e+00	1.399995e+00	1.441094e+00	1.495406e+00	1.561044e+00	1.738657e+00	1.597191e+00	-3.106541e-01	
1  13.7078	-1.015035e+00	2.310332e-02	4.869387e-02	6.939803e-01	9.640469e-01	8.056775e-01	3.475834e+00	1.730230e-01	3.162966e-01	1.099995e+00	1.221047e+00	1.271334e+00	1.318153e+00	1.358784e+00	1.399680e+00	1.443402e+00	1.496847e+00	1.561992e+00	1.740893e+00	1.628070e+00	-3.320587e-01	
1  13.9314	-1.009759e+00	-6.120686e-03	4.807686e-02	6.852770e-01	9.652702e-01	8.047100e-01	3.407718e+00	1.704877e-01	3.171954e-01	1.101616e+00	1.223143e+00	1.273619e+00	1.320550e+00	1.362125e+00	1.402746e+00	1.446407e+00	1.500626e+00	1.565242e+00	1.744105e+00	1.587315e+00	-3.031062e-01	
13  16.3501	-1.017355e+00	7.783356e-02	4.809829e-02	7.160699e-01	9.521879e-01	8.080102e-01	3.806831e+00	1.392002e-01	3.155543e-01	1.098899e+00	1.218644e+00	1.267813e+00	1.315899e+00	1.354682e+00	1.397125e+00	1.437405e+00	1.492361e+00	1.556555e+00	1.734524e+00	1.571119e+00	-2.827572e-01	
2  16.8864	-1.029617e+00	1.087143e-01	4.898626e-02	7.194216e-01	9.522131e-01	8.084208e-01	3.761805e+00	1.359983e-01	3.147452e-01	1.100509e+00	1.220307e+00	1.270454e+00	1.317569e+00	1.357235e+00	1.398339e+00	1.440273e+00	1.494901e+00	1.558098e+00	1.735811e+00	1.492014e+00	-2.269764e-01	
3  15.6261	-9.997264e-01	1.858390e-02	4.945623e-02	7.047305e-01	9.557858e-01	8.058309e-01	3.558347e+00	1.267402e-01	3.177431e-01	1.101839e+00	1.220592e+00	1.272043e+00	1.318725e+00	1.358062e+00	1.400433e+00	1.441904e+00	1.497224e+00	1.561014e+00	1.739362e+00	1.486795e+00	-2.365529e-01	
2  15.3846	-1.010698e+00	5.468484e-02	4.951484e-02	7.002806e-01	9.578490e-01	8.078727e-01	3.499381e+00	9.935855e-02	3.158868e-01	1.101447e+00	1.220897e+00	1.272317e+00	1.319638e+00	1.357939e+00	1.401879e+00	1.443196e+00	1.497434e+00	1.561418e+00	1.739813e+00	1.547644e+00	-2.733733e-01	
4  15.1552	-1.021742e+00	1.188882e-01	4.909944e-02	7.047591e-01	9.501194e-01	8.108834e-01	3.343900e+00	8.651692e-02	3.137715e-01	1.098782e+00	1.217050e+00	1.268629e+00	1.314235e+00	1.352722e+00	1.395055e+00	1.438728e+00	1.490425e+00	1.553942e+00	1.731655e+00	1.498924e+00	-2.415811e-01	
3  14.1126	-1.039447e+00	1.602304e-01	4.830547e-02	7.032207e-01	9.502130e-01	8.122900e-01	3.277447e+00	8.129230e-02	3.120134e-01	1.099261e+00	1.217455e+00	1.269529e+00	1.316361e+00	1.353789e+00	1.396610e+00	1.440293e+00	1.491284e+00	1.555379e+00	1.733093e+00	1.578715e+00	-2.979316e-01	
6  11.7663	-1.051392e+00	1.868018e-01	4.838901e-02	7.167128e-01	9.494204e-01	8.115473e-01	3.520768e+00	1.102099e-01	3.118203e-01	1.099277e+00	1.217791e+00	1.270619e+00	1.316297e+00	1.354102e+00	1.396787e+00	1.440175e+00	1.490968e+00	1.555220e+00	1.731788e+00	1.630038e+00	-3.295229e-01	
1  10.4863	-1.061028e+00	2.141077e-01	4.825796e-02	7.264274e-01	9.486976e-01	8.122336e-01	3.749735e+00	1.121288e-01	3.111467e-01	1.099411e+00	1.218644e+00	1.271446e+00	1.316200e+00	1.355283e+00	1.396337e+00	1.440785e+00	1.491063e+00	1.556109e+00	1.730545e+00	1.614338e+00	-3.175047e-01	
4  8.74005	-1.066461e+00	2.117061e-01	4.875974e-02	7.161669e-01	9.529000e-01	8.111713e-01	3.536295e+00	1.231008e-01	3.114502e-01	1.101082e+00	1.221790e+00	1.274571e+00	1.319019e+00	1.358916e+00	1.399176e+00	1.445732e+00	1.493888e+00	1.560598e+00	1.735176e+00	1.626893e+00	-3.329404e-01	
6  8.76614	-1.043362e+00	1.229489e-01	4.931468e-02	6.984608e-01	9.605312e-01	8.094040e-01	3.330956e+00	1.240997e-01	3.131523e-01	1.100882e+00	1.221968e+00	1.275489e+00	1.319190e+00	1.360499e+00	1.399404e+00	1.448880e+00	1.495914e+00	1.563357e+00	1.739400e+00	1.592155e+00	-3.104397e-01	
3  8.2081	-1.038389e+00	7.752588e-02	4.811477e-02	6.794941e-01	9.677573e-01	8.084809e-01	3.230968e+00	1.203859e-01	3.136401e-01	1.102862e+00	1.224727e+00	1.278804e+00	1.321197e+00	1.364553e+00	1.403940e+00	1.452937e+00	1.501459e+00	1.568258e+00	1.746103e+00	1.731673e+00	-3.881771e-01	
2  10.4562	-1.070498e+00	2.321501e-01	4.553806e-02	7.002312e-01	9.544143e-01	8.131905e-01	3.485421e+00	9.589257e-02	3.101268e-01	1.099787e+00	1.220568e+00	1.273980e+00	1.315586e+00	1.357396e+00	1.394152e+00	1.443644e+00	1.492635e+00	1.557769e+00	1.733905e+00	1.769142e+00	-4.094106e-01	
1  8.97669	-1.063320e+00	2.280464e-01	4.683958e-02	7.039464e-01	9.519167e-01	8.126981e-01	3.411479e+00	8.940776e-02	3.110339e-01	1.100146e+00	1.220601e+00	1.273178e+00	1.314677e+00	1.357383e+00	1.393182e+00	1.442082e+00	1.491791e+00	1.556029e+00	1.733333e+00	1.802993e+00	-4.392879e-01	
15  8.88869	-1.067117e+00	2.270671e-01	4.710577e-02	7.030973e-01	9.544134e-01	8.118376e-01	3.372492e+00	1.021594e-01	3.112581e-01	1.101234e+00	1.222153e+00	1.274489e+00	1.316174e+00	1.359089e+00	1.395449e+00	1.443551e+00	1.493529e+00	1.557882e+00	1.733376e+00	1.786319e+00	-4.445461e-01	
1  9.37745	-1.068004e+00	2.057154e-01	4.430653e-02	6.866802e-01	9.586284e-01	8.108266e-01	3.396507e+00	1.206715e-01	3.116589e-01	1.101687e+00	1.223600e+00	1.275785e+00	1.317378e+00	1.360798e+00	1.398255e+00	1.446161e+00	1.495071e+00	1.560257e+00	1.736272e+00	1.734641e+00	-4.206480e-01	
8  6.56052	-1.025720e+00	3.397010e-02	4.534890e-02	6.785823e-01	9.643915e-01	8.073218e-01	3.381682e+00	1.240627e-01	3.147232e-01	1.103073e+00	1.225241e+00	1.277627e+00	1.321829e+00	1.363326e+00	1.404048e+00	1.451744e+00	1.500000e+00	1.567888e+00	1.744311e+00	1.738205e+00	-4.294594e-01	
1  6.50768	-1.024312e+00	7.724239e-02	4.666675e-02	7.019011e-01	9.540425e-01	8.093307e-01	3.496924e+00	1.009677e-01	3.139865e-01	1.100648e+00	1.221588e+00	1.272877e+00	1.316687e+00	1.356983e+00	1.398567e+00	1.444310e+00	1.493804e+00	1.561401e+00	1.737232e+00	1.846051e+00	-5.044666e-01	
7  5.88353	-1.010715e+00	5.756783e-03	4.751565e-02	6.930626e-01	9.594015e-01	8.083719e-01	3.368982e+00	1.019272e-01	3.146575e-01	1.101173e+00	1.222662e+00	1.274292e+00	1.318482e+00	1.360476e+00	1.401575e+00	1.447413e+00	1.496875e+00	1.565288e+00	1.742504e+00	1.809614e+00	-4.828398e-01	
6  5.82309	-9.828512e-01	-1.051016e-01	4.629380e-02	6.560400e-01	9.736663e-01	8.072387e-01	3.112980e+00	6.650800e-02	3.162019e-01	1.102911e+00	1.224791e+00	1.276474e+00	1.321812e+00	1.365657e+00	1.406385e+00	1.453384e+00	1.503498e+00	1.572259e+00	1.751060e+00	1.726762e+00	-4.281556e-01	
3  7.8007	-9.704258e-01	-1.717447e-01	4.543818e-02	6.563473e-01	9.780035e-01	8.050879e-01	3.410857e+00	8.670844e-02	3.175917e-01	1.103560e+00	1.226670e+00	1.278083e+00	1.324734e+00	1.367141e+00	1.409496e+00	1.455763e+00	1.507719e+00	1.575688e+00	1.756357e+00	1.727890e+00	-4.359143e-01	
8  7.44821	-9.939629e-01	-1.244937e-01	4.341058e-02	6.324509e-01	9.856323e-01	8.061867e-01	3.139857e+00	8.478219e-02	3.158767e-01	1.104391e+00	1.228539e+00	1.281393e+00	1.327785e+00	1.370595e+00	1.411797e+00	1.458895e+00	1.511859e+00	1.578349e+00	1.758131e+00	1.688418e+00	-3.974795e-01	
6  5.86921	-9.977199e-01	-9.705629e-02	4.324008e-02	6.533724e-01	9.771878e-01	8.065345e-01	3.453609e+00	9.681545e-02	3.156284e-01	1.104002e+00	1.226773e+00	1.279232e+00	1.326240e+00	1.367535e+00	1.409942e+00	1.455591e+00	1.508791e+00	1.575681e+00	1.755480e+00	1.711095e+00	-4.092936e-01	
17  6.69607	-9.837832e-01	-1.523697e-01	4.795170e-02	6.577703e-01	9.798104e-01	8.061397e-01	3.208413e+00	7.328886e-02	3.161654e-01	1.105507e+00	1.228816e+00	1.281546e+00	1.329475e+00	1.370989e+00	1.414115e+00	1.459281e+00	1.512691e+00	1.580148e+00	1.760512e+00	1.778510e+00	-4.480903e-01	
4  7.10452	-9.818210e-01	-1.528322e-01	4.807326e-02	6.559695e-01	9.790018e-01	8.058996e-01	3.118241e+00	7.253159e-02	3.162115e-01	1.105340e+00	1.228099e+00	1.281499e+00	1.328569e+00	1.370473e+00	1.413293e+00	1.459256e+00	1.512820e+00	1.579461e+00	1.761954e+00	1.737664e+00	-4.171190e-01	
13  4.99288	-1.000526e+00	-5.802343e-02	4.709981e-02	6.806619e-01	9.692765e-01	8.078427e-01	3.494885e+00	7.643901e-02	3.146896e-01	1.103451e+00	1.225449e+00	1.278207e+00	1.324029e+00	1.365233e+00	1.409013e+00	1.452883e+00	1.505619e+00	1.573135e+00	1.752708e+00	1.667578e+00	-3.711323e-01	
46  4.90209	-9.871264e-01	-1.104601e-01	4.729057e-02	6.573090e-01	9.775026e-01	8.054774e-01	3.176248e+00	8.633630e-02	3.165810e-01	1.104399e+00	1.226449e+00	1.279859e+00	1.325576e+00	1.367498e+00	1.410402e+00	1.456666e+00	1.506478e+00	1.576231e+00	1.755495e+00	1.625371e+00	-3.506006e-01	
1  5.91056	-1.007726e+00	-4.522248e-02	4.483792e-02	6.616161e-01	9.753645e-01	8.073581e-01	3.414754e+00	1.046952e-01	3.146006e-01	1.102527e+00	1.224575e+00	1.276209e+00	1.323613e+00	1.364043e+00	1.406730e+00	1.453869e+00	1.502415e+00	1.573019e+00	1.750395e+00	1.645286e+00	-3.567411e-01	
7  6.68312	-1.027026e+00	8.588014e-02	4.602335e-02	6.928812e-01	9.627017e-01	8.106755e-01	3.678020e+00	7.947602e-02	3.128444e-01	1.100524e+00	1.220604e+00	1.271113e+00	1.318628e+00	1.356796e+00	1.401143e+00	1.444797e+00	1.494693e+00	1.563539e+00	1.738384e+00	1.680791e+00	-3.842959e-01	
4  7.72523	-1.036790e+00	1.098181e-01	4.642943e-02	7.004753e-01	9.616407e-01	8.117175e-01	3.720268e+00	7.242203e-02	3.115251e-01	1.100416e+00	1.221005e+00	1.271881e+00	1.319824e+00	1.356574e+00	1.401606e+00	1.444932e+00	1.495690e+00	1.564241e+00	1.739800e+00	1.831701e+00	-4.624837e-01	
5  7.07213	-1.001471e+00	-3.923072e-02	4.660907e-02	6.831753e-01	9.686651e-01	8.075065e-01	3.572869e+00	1.066751e-01	3.149779e-01	1.100615e+00	1.220969e+00	1.273329e+00	1.320246e+00	1.358323e+00	1.404050e+00	1.446765e+00	1.500064e+00	1.568131e+00	1.745909e+00	1.854711e+00	-4.846796e-01	
1  7.38973	-1.003668e+00	-2.212947e-02	4.719341e-02	6.951817e-01	9.631575e-01	8.075187e-01	3.607752e+00	1.184981e-01	3.151257e-01	1.100043e+00	1.219602e+00	1.272989e+00	1.317727e+00	1.356385e+00	1.402181e+00	1.444080e+00	1.497442e+00	1.565204e+00	1.742554e+00	1.826766e+00	-4.717326e-01	
1  6.57067	-9.981145e-01	-2.786080e-02	4.784091e-02	6.915672e-01	9.635583e-01	8.092760e-01	3.472196e+00	7.210278e-02	3.144472e-01	1.100037e+00	1.219950e+00	1.273360e+00	1.318558e+00	1.357076e+00	1.403158e+00	1.445201e+00	1.497888e+00	1.565567e+00	1.745177e+00	1.868637e+00	-4.945459e-01	
8  6.8982	-9.941301e-01	-7.104013e-02	4.699007e-02	6.792341e-01	9.672008e-01	8.069642e-01	3.359378e+00	1.025358e-01	3.159261e-01	1.101443e+00	1.221739e+00	1.275705e+00	1.320561e+00	1.360244e+00	1.406317e+00	1.449336e+00	1.500461e+00	1.569820e+00	1.749288e+00	1.850432e+00	-4.926855e-01	
11  6.24049	-9.647872e-01	-1.985380e-01	4.815407e-02	6.455953e-01	9.785069e-01	8.029967e-01	2.851694e+00	1.019846e-01	3.190988e-01	1.104566e+00	1.226414e+00	1.281491e+00	1.324981e+00	1.367769e+00	1.412901e+00	1.457224e+00	1.508387e+00	1.579357e+00	1.760154e+00	1.777415e+00	-4.424786e-01	
15  6.82025	-9.554130e-01	-2.583362e-01	4.786243e-02	6.285752e-01	9.871619e-01	8.014919e-01	2.770956e+00	1.108175e-01	3.200572e-01	1.105462e+00	1.228920e+00	1.283679e+00	1.328213e+00	1.370842e+00	1.415842e+00	1.462148e+00	1.512353e+00	1.583793e+00	1.765165e+00	1.728999e+00	-4.105926e-01	
8  6.09685	-9.746594e-01	-2.079437e-01	4.980979e-02	6.439946e-01	9.849224e-01	8.023382e-01	2.833864e+00	1.183567e-01	3.188696e-01	1.106540e+00	1.230549e+00	1.284474e+00	1.330337e+00	1.372325e+00	1.417893e+00	1.463383e+00	1.513475e+00	1.585054e+00	1.763945e+00	1.692776e+00	-3.898393e-01	
2  5.65903	-9.759109e-01	-1.871670e-01	4.904613e-02	6.445242e-01	9.812981e-01	8.041381e-01	2.805446e+00	9.909553e-02	3.180384e-01	1.105026e+00	1.228173e+00	1.282288e+00	1.328571e+00	1.369763e+00	1.415926e+00	1.459711e+00	1.511689e+00	1.581555e+00	1.762273e+00	1.691971e+00	-3.964692e-01	
10  5.18578	-1.002094e+00	-8.620079e-02	4.878258e-02	6.751998e-01	9.708801e-01	8.067019e-01	3.177730e+00	9.704097e-02	3.156769e-01	1.104688e+00	1.227280e+00	1.281677e+00	1.326198e+00	1.367664e+00	1.412245e+00	1.456136e+00	1.508853e+00	1.577424e+00	1.756532e+00	1.654632e+00	-3.659720e-01	
