2  3.7591	-9.834210e-01	-3.874548e-02	4.875393e-02	6.811734e-01	9.655063e-01	8.104751e-01	3.413003e+00	3.475925e-02	3.151001e-01	1.099277e+00	1.219063e+00	1.270923e+00	1.316275e+00	1.358061e+00	1.398585e+00	1.443744e+00	1.496725e+00	1.565021e+00	1.744946e+00	1.730303e+00	-4.073006e-01	
9  5.34469	-9.730795e-01	-7.134124e-02	4.881831e-02	6.801680e-01	9.687049e-01	8.086226e-01	3.505905e+00	3.592955e-02	3.162905e-01	1.100383e+00	1.221066e+00	1.273098e+00	1.317439e+00	1.360410e+00	1.400345e+00	1.447072e+00	1.499605e+00	1.567538e+00	1.748223e+00	1.723514e+00	-4.049377e-01	
1  4.79824	-9.825796e-01	-3.483690e-02	4.869775e-02	6.844716e-01	9.649127e-01	8.108330e-01	3.409854e+00	1.873685e-02	3.146360e-01	1.099024e+00	1.220348e+00	1.272178e+00	1.316223e+00	1.358634e+00	1.398818e+00	1.443989e+00	1.498050e+00	1.565271e+00	1.746577e+00	1.704451e+00	-3.948778e-01	
9  5.41816	-9.750449e-01	-6.331737e-02	4.785715e-02	6.681449e-01	9.686110e-01	8.099797e-01	3.300967e+00	2.390198e-02	3.158405e-01	1.099342e+00	1.220863e+00	1.272568e+00	1.316830e+00	1.360123e+00	1.398970e+00	1.445757e+00	1.498938e+00	1.567008e+00	1.747447e+00	1.676588e+00	-3.797397e-01	
1  7.14355	-9.874988e-01	-1.719770e-02	4.815215e-02	6.702306e-01	9.682087e-01	8.102808e-01	3.288922e+00	3.202760e-02	3.152087e-01	1.099323e+00	1.220689e+00	1.273099e+00	1.316738e+00	1.359953e+00	1.398236e+00	1.444624e+00	1.498286e+00	1.566761e+00	1.746632e+00	1.809737e+00	-4.607514e-01	
17  7.5826	-9.622601e-01	-1.180547e-01	4.931764e-02	6.632935e-01	9.708403e-01	8.079789e-01	3.115642e+00	4.910002e-02	3.169922e-01	1.099037e+00	1.219845e+00	1.272113e+00	1.317408e+00	1.360169e+00	1.398908e+00	1.446001e+00	1.499824e+00	1.569334e+00	1.747995e+00	1.803762e+00	-4.595024e-01	
3  8.37054	-9.776116e-01	-4.382413e-02	4.959402e-02	6.778450e-01	9.640904e-01	8.095140e-01	3.222782e+00	3.517957e-02	3.159638e-01	1.099652e+00	1.220764e+00	1.271781e+00	1.317067e+00	1.359502e+00	1.397589e+00	1.444103e+00	1.498728e+00	1.565979e+00	1.744889e+00	1.786314e+00	-4.542214e-01	
5  8.79394	-9.832859e-01	-4.847468e-04	4.803409e-02	6.907135e-01	9.589180e-01	8.109936e-01	3.502548e+00	2.610487e-02	3.150419e-01	1.097979e+00	1.218029e+00	1.268460e+00	1.313751e+00	1.355502e+00	1.393842e+00	1.438437e+00	1.494908e+00	1.559813e+00	1.739728e+00	1.879575e+00	-5.076054e-01	
2  7.92567	-9.888161e-01	7.176159e-03	4.684639e-02	6.837490e-01	9.596871e-01	8.107508e-01	3.468811e+00	4.385811e-02	3.148829e-01	1.098052e+00	1.217431e+00	1.268197e+00	1.312897e+00	1.355954e+00	1.393289e+00	1.437781e+00	1.494300e+00	1.559499e+00	1.738104e+00	1.827938e+00	-4.699205e-01	
4  9.03727	-9.876862e-01	-1.323875e-02	4.860736e-02	6.972107e-01	9.571356e-01	8.096342e-01	3.493440e+00	5.514240e-02	3.155346e-01	1.099189e+00	1.219055e+00	1.270302e+00	1.314555e+00	1.357645e+00	1.395127e+00	1.438306e+00	1.496064e+00	1.560490e+00	1.739951e+00	1.884250e+00	-5.009611e-01	
5  11.1162	-9.673324e-01	-9.050163e-02	4.712770e-02	6.984107e-01	9.597086e-01	8.081499e-01	3.852420e+00	4.698018e-02	3.169618e-01	1.099713e+00	1.220832e+00	1.271996e+00	1.316591e+00	1.360052e+00	1.397052e+00	1.442475e+00	1.498817e+00	1.563770e+00	1.744200e+00	1.787893e+00	-4.431901e-01	
