11  3.97869	-1.023771e+00	9.798970e-02	4.842830e-02	6.891818e-01	9.574202e-01	8.135854e-01	3.124425e+00	4.144182e-02	3.116617e-01	1.097636e+00	1.218249e+00	1.269876e+00	1.313082e+00	1.354110e+00	1.394526e+00	1.441282e+00	1.490480e+00	1.559993e+00	1.736418e+00	1.755762e+00	-4.302045e-01	
1  4.58877	-1.025546e+00	9.072502e-02	4.747374e-02	7.013516e-01	9.546998e-01	8.132391e-01	3.439011e+00	7.898604e-02	3.113630e-01	1.095720e+00	1.216920e+00	1.267966e+00	1.310635e+00	1.351913e+00	1.393435e+00	1.438199e+00	1.488643e+00	1.557102e+00	1.732701e+00	1.754523e+00	-4.224942e-01	
3  5.77084	-1.004352e+00	-1.135318e-02	4.861167e-02	6.749653e-01	9.663112e-01	8.117641e-01	3.010553e+00	5.818458e-02	3.126928e-01	1.097968e+00	1.220293e+00	1.271049e+00	1.315274e+00	1.356838e+00	1.399724e+00	1.444363e+00	1.496719e+00	1.564202e+00	1.742526e+00	1.747836e+00	-4.266825e-01	
2  7.71239	-1.004955e+00	5.414463e-03	5.016245e-02	6.890343e-01	9.608659e-01	8.120611e-01	2.964323e+00	5.114220e-02	3.125815e-01	1.097803e+00	1.219734e+00	1.270169e+00	1.313835e+00	1.355211e+00	1.397766e+00	1.441147e+00	1.495610e+00	1.562668e+00	1.741729e+00	1.701620e+00	-4.037869e-01	
1  7.16305	-1.012683e+00	4.438880e-02	4.770940e-02	6.920905e-01	9.575433e-01	8.128517e-01	3.245449e+00	6.082160e-02	3.122932e-01	1.096386e+00	1.217545e+00	1.268641e+00	1.311016e+00	1.352955e+00	1.394471e+00	1.436639e+00	1.491476e+00	1.558720e+00	1.736903e+00	1.643588e+00	-3.558624e-01	
3  9.53099	-1.023513e+00	8.080358e-02	4.819965e-02	6.979751e-01	9.542718e-01	8.124917e-01	3.205320e+00	7.472657e-02	3.122728e-01	1.097552e+00	1.219213e+00	1.268878e+00	1.312665e+00	1.353027e+00	1.395351e+00	1.437319e+00	1.492013e+00	1.558536e+00	1.736469e+00	1.604240e+00	-3.363803e-01	
1  10.3073	-1.017606e+00	7.031674e-02	4.897576e-02	7.022550e-01	9.505829e-01	8.118418e-01	3.158628e+00	7.023810e-02	3.131703e-01	1.098236e+00	1.220270e+00	1.269316e+00	1.313069e+00	1.352842e+00	1.395343e+00	1.437965e+00	1.491217e+00	1.558415e+00	1.735217e+00	1.593827e+00	-3.391282e-01	
2  11.4424	-1.000045e+00	-2.193002e-02	5.123731e-02	6.834780e-01	9.572095e-01	8.064167e-01	2.660425e+00	1.150115e-01	3.167168e-01	1.102303e+00	1.224601e+00	1.274725e+00	1.318744e+00	1.358902e+00	1.401362e+00	1.445911e+00	1.497982e+00	1.564999e+00	1.743122e+00	1.559833e+00	-3.241366e-01	
5  10.0301	-9.968412e-01	-4.970786e-02	5.056258e-02	6.777671e-01	9.615123e-01	8.046728e-01	2.724239e+00	1.257450e-01	3.176587e-01	1.103706e+00	1.226601e+00	1.277819e+00	1.322243e+00	1.362153e+00	1.404454e+00	1.449056e+00	1.502822e+00	1.569012e+00	1.747269e+00	1.574977e+00	-3.305443e-01	
1  9.53952	-9.956320e-01	-6.353219e-02	4.971006e-02	6.651144e-01	9.661971e-01	8.046449e-01	2.652876e+00	1.233126e-01	3.174797e-01	1.103996e+00	1.227022e+00	1.277804e+00	1.323562e+00	1.363025e+00	1.405582e+00	1.449675e+00	1.503413e+00	1.570662e+00	1.748781e+00	1.573288e+00	-3.265297e-01	
11  9.63675	-9.847915e-01	-1.295026e-01	4.758992e-02	6.451785e-01	9.739856e-01	8.023635e-01	2.689130e+00	1.383582e-01	3.189999e-01	1.106011e+00	1.229373e+00	1.280576e+00	1.326980e+00	1.367825e+00	1.409822e+00	1.455196e+00	1.507661e+00	1.576132e+00	1.754081e+00	1.617910e+00	-3.585212e-01	
1  11.1971	-9.663091e-01	-2.112775e-01	4.715033e-02	6.417802e-01	9.788375e-01	8.011656e-01	2.872343e+00	1.467361e-01	3.200095e-01	1.104887e+00	1.229247e+00	1.280377e+00	1.326765e+00	1.368024e+00	1.411052e+00	1.456628e+00	1.509666e+00	1.577972e+00	1.756233e+00	1.603816e+00	-3.507672e-01	
