1  7.38808	4.708756e-02	6.692840e-01	9.690569e-01	8.102248e-01	3.217343e+00	7.800466e-02	3.136595e-01	1.098058e+00	1.219295e+00	1.270966e+00	1.315775e+00	1.354411e+00	1.400565e+00	1.442405e+00	1.496097e+00	1.562897e+00	1.742398e+00	1.753011e+00	-4.006855e-01	
1  6.10348	4.708756e-02	6.692840e-01	9.690569e-01	8.102248e-01	3.217343e+00	7.800466e-02	3.136595e-01	1.098342e+00	1.218949e+00	1.272362e+00	1.314042e+00	1.355604e+00	1.399817e+00	1.442415e+00	1.495764e+00	1.562844e+00	1.743502e+00	1.821122e+00	-4.569097e-01	
12  5.98062	4.708756e-02	6.692840e-01	9.690569e-01	8.102248e-01	3.217343e+00	7.800466e-02	3.136595e-01	1.098587e+00	1.218818e+00	1.271846e+00	1.313632e+00	1.356339e+00	1.399798e+00	1.442962e+00	1.495149e+00	1.562735e+00	1.741965e+00	1.911675e+00	-5.142019e-01	
3  5.70142	4.708756e-02	6.692840e-01	9.690569e-01	8.102248e-01	3.217343e+00	7.800466e-02	3.136595e-01	1.098342e+00	1.219225e+00	1.271434e+00	1.313165e+00	1.356651e+00	1.398827e+00	1.441628e+00	1.495473e+00	1.563492e+00	1.740685e+00	1.869839e+00	-4.858639e-01	
2  5.06165	4.708756e-02	6.692840e-01	9.690569e-01	8.102248e-01	3.217343e+00	7.800466e-02	3.136595e-01	1.097755e+00	1.218937e+00	1.272154e+00	1.312495e+00	1.358316e+00	1.398287e+00	1.443058e+00	1.494339e+00	1.564781e+00	1.741722e+00	1.677477e+00	-3.768634e-01	
4  5.67303	4.708756e-02	6.692840e-01	9.690569e-01	8.102248e-01	3.217343e+00	7.800466e-02	3.136595e-01	1.098180e+00	1.218952e+00	1.271502e+00	1.312579e+00	1.358023e+00	1.398937e+00	1.443479e+00	1.494581e+00	1.563518e+00	1.741330e+00	1.877496e+00	-4.940282e-01	
3  8.6535	4.994362e-02	6.837048e-01	9.653504e-01	8.103794e-01	3.169398e+00	7.886856e-02	3.132339e-01	1.098124e+00	1.219005e+00	1.271347e+00	1.312397e+00	1.357793e+00	1.398641e+00	1.442820e+00	1.494025e+00	1.563038e+00	1.740027e+00	1.820751e+00	-4.589977e-01	
1  8.13312	5.006978e-02	6.858262e-01	9.663385e-01	8.098340e-01	3.191535e+00	8.965108e-02	3.133621e-01	1.098148e+00	1.219177e+00	1.271599e+00	1.312531e+00	1.357976e+00	1.398829e+00	1.442955e+00	1.494177e+00	1.562971e+00	1.740398e+00	1.787877e+00	-4.396013e-01	
1  6.84906	4.705639e-02	6.757848e-01	9.679713e-01	8.089914e-01	3.255319e+00	9.271107e-02	3.137261e-01	1.099067e+00	1.219921e+00	1.272728e+00	1.313624e+00	1.358580e+00	1.399711e+00	1.444541e+00	1.495275e+00	1.563966e+00	1.741415e+00	1.798600e+00	-4.477178e-01	
2  7.51721	4.822980e-02	6.863369e-01	9.671174e-01	8.083331e-01	3.375619e+00	9.126339e-02	3.143683e-01	1.099987e+00	1.220905e+00	1.273891e+00	1.314649e+00	1.359632e+00	1.400392e+00	1.445884e+00	1.496103e+00	1.564543e+00	1.742802e+00	1.757134e+00	-4.260040e-01	
9  11.4542	4.822980e-02	6.863369e-01	9.671174e-01	8.083331e-01	3.375619e+00	9.126339e-02	3.143683e-01	1.100294e+00	1.220615e+00	1.275265e+00	1.313608e+00	1.359974e+00	1.399840e+00	1.446003e+00	1.494906e+00	1.565506e+00	1.742418e+00	1.762369e+00	-4.354939e-01	
2  9.4093	4.822980e-02	6.863369e-01	9.671174e-01	8.083331e-01	3.375619e+00	9.126339e-02	3.143683e-01	1.099616e+00	1.220421e+00	1.274616e+00	1.314445e+00	1.359428e+00	1.399281e+00	1.446995e+00	1.494277e+00	1.565457e+00	1.743062e+00	1.730727e+00	-4.198342e-01	
1  10.5046	4.822980e-02	6.863369e-01	9.671174e-01	8.083331e-01	3.375619e+00	9.126339e-02	3.143683e-01	1.099787e+00	1.220557e+00	1.274533e+00	1.314516e+00	1.359278e+00	1.399105e+00	1.447113e+00	1.494043e+00	1.565771e+00	1.743927e+00	1.678341e+00	-3.971685e-01	
3  10.9111	4.732668e-02	6.931827e-01	9.655392e-01	8.085165e-01	3.579566e+00	9.125964e-02	3.140968e-01	1.099242e+00	1.219952e+00	1.273932e+00	1.314034e+00	1.357947e+00	1.398409e+00	1.446442e+00	1.493069e+00	1.564796e+00	1.742840e+00	1.703886e+00	-4.114620e-01	
14  10.037	4.716009e-02	6.877412e-01	9.675953e-01	8.095219e-01	3.638424e+00	7.768300e-02	3.139217e-01	1.098368e+00	1.219356e+00	1.273146e+00	1.313523e+00	1.357463e+00	1.398598e+00	1.445705e+00	1.493338e+00	1.565095e+00	1.743488e+00	1.776236e+00	-4.548206e-01	
10  6.55048	4.716009e-02	6.877412e-01	9.675953e-01	8.095219e-01	3.638424e+00	7.768300e-02	3.139217e-01	1.098404e+00	1.219491e+00	1.271794e+00	1.314720e+00	1.357959e+00	1.397816e+00	1.445309e+00	1.494559e+00	1.563835e+00	1.743654e+00	1.784049e+00	-4.535220e-01	
11  6.51234	4.716009e-02	6.877412e-01	9.675953e-01	8.095219e-01	3.638424e+00	7.768300e-02	3.139217e-01	1.098380e+00	1.220008e+00	1.271420e+00	1.316268e+00	1.357293e+00	1.399529e+00	1.443878e+00	1.495872e+00	1.563141e+00	1.743715e+00	1.861405e+00	-4.926762e-01	
1  6.1823	4.813416e-02	6.934451e-01	9.658936e-01	8.098185e-01	3.677335e+00	7.590445e-02	3.139518e-01	1.098393e+00	1.219904e+00	1.271217e+00	1.316050e+00	1.357158e+00	1.399085e+00	1.443602e+00	1.495362e+00	1.562680e+00	1.743250e+00	1.860105e+00	-4.919338e-01	
7  5.91496	5.034959e-02	7.089040e-01	9.606393e-01	8.092547e-01	3.598616e+00	8.393094e-02	3.140704e-01	1.099311e+00	1.220374e+00	1.271698e+00	1.316227e+00	1.357525e+00	1.398189e+00	1.443891e+00	1.494278e+00	1.561735e+00	1.741676e+00	1.772602e+00	-4.391214e-01	
3  6.93046	5.034959e-02	7.089040e-01	9.606393e-01	8.092547e-01	3.598616e+00	8.393094e-02	3.140704e-01	1.099443e+00	1.220809e+00	1.272347e+00	1.316271e+00	1.356598e+00	1.398275e+00	1.443145e+00	1.494300e+00	1.561898e+00	1.741533e+00	1.719246e+00	-4.089444e-01	
6  7.27394	5.034959e-02	7.089040e-01	9.606393e-01	8.092547e-01	3.598616e+00	8.393094e-02	3.140704e-01	1.099268e+00	1.220641e+00	1.272752e+00	1.314976e+00	1.357697e+00	1.398414e+00	1.443301e+00	1.493989e+00	1.562064e+00	1.740052e+00	1.759588e+00	-4.281512e-01	
1  9.96805	5.034959e-02	7.089040e-01	9.606393e-01	8.092547e-01	3.598616e+00	8.393094e-02	3.140704e-01	1.099328e+00	1.220297e+00	1.273188e+00	1.315109e+00	1.357548e+00	1.399004e+00	1.441466e+00	1.493497e+00	1.561880e+00	1.741019e+00	1.800266e+00	-4.445311e-01	
2  8.87803	5.034959e-02	7.089040e-01	9.606393e-01	8.092547e-01	3.598616e+00	8.393094e-02	3.140704e-01	1.099669e+00	1.220355e+00	1.273728e+00	1.315040e+00	1.357968e+00	1.398291e+00	1.443992e+00	1.492827e+00	1.563291e+00	1.741794e+00	1.899428e+00	-5.081897e-01	
2  9.15803	5.238318e-02	7.037259e-01	9.613190e-01	8.094910e-01	3.159343e+00	7.075964e-02	3.141227e-01	1.099556e+00	1.220172e+00	1.273378e+00	1.314580e+00	1.358898e+00	1.397858e+00	1.443816e+00	1.492628e+00	1.563499e+00	1.741959e+00	1.879110e+00	-4.946095e-01	
5  9.22506	5.376107e-02	7.000562e-01	9.619367e-01	8.102378e-01	2.993403e+00	6.392496e-02	3.138489e-01	1.098996e+00	1.219752e+00	1.272692e+00	1.313976e+00	1.358908e+00	1.397707e+00	1.442963e+00	1.492515e+00	1.563557e+00	1.741799e+00	1.893675e+00	-5.021935e-01	
3  10.1636	5.376107e-02	7.000562e-01	9.619367e-01	8.102378e-01	2.993403e+00	6.392496e-02	3.138489e-01	1.098490e+00	1.220067e+00	1.273030e+00	1.314023e+00	1.359567e+00	1.397681e+00	1.443356e+00	1.492451e+00	1.563996e+00	1.740849e+00	1.872900e+00	-4.893523e-01	
3  10.4889	5.376107e-02	7.000562e-01	9.619367e-01	8.102378e-01	2.993403e+00	6.392496e-02	3.138489e-01	1.098659e+00	1.220186e+00	1.272663e+00	1.314753e+00	1.360107e+00	1.396996e+00	1.443611e+00	1.493112e+00	1.563680e+00	1.740429e+00	1.844180e+00	-4.972068e-01	
2  13.6403	5.376107e-02	7.000562e-01	9.619367e-01	8.102378e-01	2.993403e+00	6.392496e-02	3.138489e-01	1.098717e+00	1.220590e+00	1.272514e+00	1.315369e+00	1.359519e+00	1.398630e+00	1.444168e+00	1.491782e+00	1.563454e+00	1.740883e+00	1.883595e+00	-5.217538e-01	
1  12.7295	5.376107e-02	7.000562e-01	9.619367e-01	8.102378e-01	2.993403e+00	6.392496e-02	3.138489e-01	1.099061e+00	1.220912e+00	1.271585e+00	1.315806e+00	1.358539e+00	1.399332e+00	1.443836e+00	1.491937e+00	1.564360e+00	1.740044e+00	1.811671e+00	-4.824219e-01	
5  11.6612	5.376107e-02	7.000562e-01	9.619367e-01	8.102378e-01	2.993403e+00	6.392496e-02	3.138489e-01	1.098733e+00	1.220832e+00	1.271214e+00	1.315036e+00	1.359041e+00	1.398179e+00	1.446001e+00	1.492549e+00	1.564318e+00	1.738757e+00	1.767463e+00	-4.553280e-01	
1  11.5263	5.132310e-02	6.966036e-01	9.623655e-01	8.102308e-01	3.192867e+00	8.744132e-02	3.136947e-01	1.098063e+00	1.219852e+00	1.270255e+00	1.314009e+00	1.357532e+00	1.396886e+00	1.444830e+00	1.490925e+00	1.562547e+00	1.737185e+00	1.795494e+00	-4.701207e-01	
3  15.778	5.428992e-02	7.097157e-01	9.571035e-01	8.111242e-01	3.086380e+00	7.636897e-02	3.135415e-01	1.097954e+00	1.219298e+00	1.269376e+00	1.313078e+00	1.357117e+00	1.395221e+00	1.443803e+00	1.489077e+00	1.561135e+00	1.735193e+00	1.784874e+00	-4.621298e-01	
4  15.9762	5.428992e-02	7.097157e-01	9.571035e-01	8.111242e-01	3.086380e+00	7.636897e-02	3.135415e-01	1.097837e+00	1.219426e+00	1.269902e+00	1.312166e+00	1.356744e+00	1.394635e+00	1.442673e+00	1.489192e+00	1.561382e+00	1.735251e+00	1.866710e+00	-5.130140e-01	
2  14.9327	5.428992e-02	7.097157e-01	9.571035e-01	8.111242e-01	3.086380e+00	7.636897e-02	3.135415e-01	1.098083e+00	1.218743e+00	1.270173e+00	1.313213e+00	1.356605e+00	1.395240e+00	1.443121e+00	1.490105e+00	1.561650e+00	1.735253e+00	1.864653e+00	-5.179398e-01	
5  15.7241	5.428992e-02	7.097157e-01	9.571035e-01	8.111242e-01	3.086380e+00	7.636897e-02	3.135415e-01	1.098049e+00	1.217968e+00	1.269797e+00	1.312531e+00	1.356593e+00	1.393633e+00	1.443848e+00	1.488713e+00	1.562854e+00	1.734404e+00	1.867369e+00	-5.126759e-01	
1  14.9591	5.428992e-02	7.097157e-01	9.571035e-01	8.111242e-01	3.086380e+00	7.636897e-02	3.135415e-01	1.098352e+00	1.217834e+00	1.270760e+00	1.313670e+00	1.356312e+00	1.394253e+00	1.442886e+00	1.488824e+00	1.564044e+00	1.735314e+00	1.766781e+00	-4.504358e-01	
2  13.445	5.412432e-02	7.097912e-01	9.588092e-01	8.104472e-01	3.192345e+00	8.341536e-02	3.140256e-01	1.099033e+00	1.218723e+00	1.271841e+00	1.314655e+00	1.357295e+00	1.395381e+00	1.444049e+00	1.490131e+00	1.564986e+00	1.736984e+00	1.741691e+00	-4.381299e-01	
4  10.7294	5.109463e-02	6.861070e-01	9.645430e-01	8.102610e-01	3.064641e+00	7.851372e-02	3.136663e-01	1.098867e+00	1.219069e+00	1.272355e+00	1.315434e+00	1.357740e+00	1.397376e+00	1.444757e+00	1.492429e+00	1.567224e+00	1.738705e+00	1.786512e+00	-4.651634e-01	
1  12.6356	5.211743e-02	6.927086e-01	9.626117e-01	8.107607e-01	2.996124e+00	1.028439e-01	3.131825e-01	1.097346e+00	1.217149e+00	1.270080e+00	1.312935e+00	1.355772e+00	1.394380e+00	1.441852e+00	1.488854e+00	1.563806e+00	1.735328e+00	1.769434e+00	-4.496754e-01	
5  13.8362	5.211743e-02	6.927086e-01	9.626117e-01	8.107607e-01	2.996124e+00	1.028439e-01	3.131825e-01	1.097191e+00	1.216540e+00	1.270067e+00	1.311835e+00	1.355889e+00	1.393839e+00	1.440191e+00	1.488534e+00	1.564559e+00	1.736082e+00	1.770946e+00	-4.512667e-01	
1  14.0024	5.211743e-02	6.927086e-01	9.626117e-01	8.107607e-01	2.996124e+00	1.028439e-01	3.131825e-01	1.097670e+00	1.216215e+00	1.269986e+00	1.312350e+00	1.357681e+00	1.393672e+00	1.441409e+00	1.489140e+00	1.562847e+00	1.736042e+00	1.620937e+00	-3.568657e-01	
3  13.2369	5.211743e-02	6.927086e-01	9.626117e-01	8.107607e-01	2.996124e+00	1.028439e-01	3.131825e-01	1.097172e+00	1.216032e+00	1.268995e+00	1.312512e+00	1.356761e+00	1.393080e+00	1.442122e+00	1.488010e+00	1.561501e+00	1.734612e+00	1.672362e+00	-3.867514e-01	
5  13.2522	5.211743e-02	6.927086e-01	9.626117e-01	8.107607e-01	2.996124e+00	1.028439e-01	3.131825e-01	1.096327e+00	1.215683e+00	1.269823e+00	1.312881e+00	1.356360e+00	1.393648e+00	1.440670e+00	1.489064e+00	1.560974e+00	1.734396e+00	1.702847e+00	-3.895228e-01	
1  11.3277	5.007985e-02	6.830582e-01	9.672031e-01	8.104052e-01	3.170285e+00	1.090284e-01	3.133835e-01	1.096272e+00	1.216084e+00	1.270411e+00	1.313579e+00	1.356671e+00	1.395132e+00	1.441352e+00	1.490727e+00	1.562199e+00	1.736421e+00	1.731947e+00	-4.090606e-01	
2  10.8444	4.760681e-02	6.603273e-01	9.706826e-01	8.106025e-01	3.038557e+00	9.622490e-02	3.134850e-01	1.096871e+00	1.216684e+00	1.271148e+00	1.314496e+00	1.357712e+00	1.396603e+00	1.442580e+00	1.492663e+00	1.564272e+00	1.738047e+00	1.792614e+00	-4.468514e-01	
1  10.5622	4.755722e-02	6.682115e-01	9.681936e-01	8.108156e-01	3.145792e+00	9.073297e-02	3.131785e-01	1.096618e+00	1.216360e+00	1.270797e+00	1.314258e+00	1.356801e+00	1.396108e+00	1.442165e+00	1.491952e+00	1.563676e+00	1.736962e+00	1.802687e+00	-4.520153e-01	
1  8.49567	4.588653e-02	6.636533e-01	9.703757e-01	8.110150e-01	3.315228e+00	6.489618e-02	3.135341e-01	1.096804e+00	1.216791e+00	1.271426e+00	1.315187e+00	1.357170e+00	1.397392e+00	1.443453e+00	1.493582e+00	1.565260e+00	1.739227e+00	1.877300e+00	-4.997058e-01	
3  8.22071	4.588653e-02	6.636533e-01	9.703757e-01	8.110150e-01	3.315228e+00	6.489618e-02	3.135341e-01	1.097401e+00	1.216883e+00	1.271327e+00	1.315401e+00	1.356692e+00	1.398209e+00	1.443196e+00	1.494127e+00	1.566310e+00	1.739752e+00	1.917907e+00	-5.221557e-01	
1  7.94864	4.588653e-02	6.636533e-01	9.703757e-01	8.110150e-01	3.315228e+00	6.489618e-02	3.135341e-01	1.097378e+00	1.217156e+00	1.271694e+00	1.315003e+00	1.357095e+00	1.398851e+00	1.443801e+00	1.493839e+00	1.565701e+00	1.739564e+00	1.821038e+00	-4.711536e-01	
4  6.46073	4.588653e-02	6.636533e-01	9.703757e-01	8.110150e-01	3.315228e+00	6.489618e-02	3.135341e-01	1.097781e+00	1.217237e+00	1.271750e+00	1.314202e+00	1.356013e+00	1.398210e+00	1.444163e+00	1.495243e+00	1.564855e+00	1.739619e+00	1.766717e+00	-4.455349e-01	
1  8.81425	4.588653e-02	6.636533e-01	9.703757e-01	8.110150e-01	3.315228e+00	6.489618e-02	3.135341e-01	1.097781e+00	1.217340e+00	1.271854e+00	1.313587e+00	1.355639e+00	1.399039e+00	1.445227e+00	1.495745e+00	1.563618e+00	1.741609e+00	1.742990e+00	-4.391183e-01	
3  7.91129	4.588653e-02	6.636533e-01	9.703757e-01	8.110150e-01	3.315228e+00	6.489618e-02	3.135341e-01	1.097576e+00	1.217555e+00	1.271313e+00	1.314443e+00	1.355224e+00	1.399610e+00	1.444052e+00	1.496223e+00	1.565452e+00	1.741490e+00	1.811390e+00	-4.756987e-01	
1  7.3363	4.450091e-02	6.512544e-01	9.721282e-01	8.103710e-01	3.196626e+00	6.217322e-02	3.144589e-01	1.099033e+00	1.218591e+00	1.272650e+00	1.315569e+00	1.357073e+00	1.400262e+00	1.446085e+00	1.497381e+00	1.566639e+00	1.743273e+00	1.812620e+00	-4.792580e-01	
4  7.83576	4.490470e-02	6.566395e-01	9.704396e-01	8.106033e-01	3.255582e+00	7.077984e-02	3.140591e-01	1.098557e+00	1.218081e+00	1.272005e+00	1.314932e+00	1.356142e+00	1.399557e+00	1.445058e+00	1.496380e+00	1.565645e+00	1.741818e+00	1.803850e+00	-4.723229e-01	
1  6.86431	4.670845e-02	6.629730e-01	9.678540e-01	8.097259e-01	3.109074e+00	8.631617e-02	3.147947e-01	1.099993e+00	1.218955e+00	1.272983e+00	1.315419e+00	1.357634e+00	1.398974e+00	1.446075e+00	1.495897e+00	1.565152e+00	1.741586e+00	1.713220e+00	-4.192135e-01	
9  6.18813	4.645006e-02	6.656787e-01	9.681199e-01	8.103767e-01	3.279878e+00	6.507084e-02	3.145123e-01	1.099481e+00	1.218848e+00	1.272830e+00	1.315640e+00	1.357059e+00	1.399759e+00	1.446034e+00	1.496704e+00	1.565962e+00	1.742326e+00	1.771290e+00	-4.549135e-01	
9  5.5426	4.645006e-02	6.656787e-01	9.681199e-01	8.103767e-01	3.279878e+00	6.507084e-02	3.145123e-01	1.099601e+00	1.219206e+00	1.273052e+00	1.314719e+00	1.357160e+00	1.398835e+00	1.446144e+00	1.495487e+00	1.564636e+00	1.741775e+00	1.802260e+00	-4.740082e-01	
2  7.12977	4.518159e-02	6.620996e-01	9.673228e-01	8.104431e-01	3.250229e+00	5.199662e-02	3.141367e-01	1.099723e+00	1.219326e+00	1.273258e+00	1.315128e+00	1.356880e+00	1.399298e+00	1.446529e+00	1.495966e+00	1.565344e+00	1.741470e+00	1.826006e+00	-4.877421e-01	
8  6.97842	4.518159e-02	6.620996e-01	9.673228e-01	8.104431e-01	3.250229e+00	5.199662e-02	3.141367e-01	1.099810e+00	1.219882e+00	1.272020e+00	1.315667e+00	1.356470e+00	1.398371e+00	1.445859e+00	1.496558e+00	1.566095e+00	1.742117e+00	1.922953e+00	-5.357076e-01	
5  7.33045	4.518159e-02	6.620996e-01	9.673228e-01	8.104431e-01	3.250229e+00	5.199662e-02	3.141367e-01	1.099927e+00	1.220115e+00	1.271973e+00	1.316374e+00	1.354996e+00	1.400010e+00	1.443981e+00	1.496447e+00	1.565059e+00	1.742523e+00	1.923836e+00	-5.323434e-01	
4  9.33573	4.404807e-02	6.444668e-01	9.717121e-01	8.098997e-01	3.077843e+00	5.745936e-02	3.146033e-01	1.100687e+00	1.220973e+00	1.273006e+00	1.317288e+00	1.356658e+00	1.401372e+00	1.445285e+00	1.498248e+00	1.566708e+00	1.744584e+00	1.917817e+00	-5.306253e-01	
5  7.3055	4.567310e-02	6.510341e-01	9.715196e-01	8.102171e-01	3.061221e+00	4.645265e-02	3.146302e-01	1.100320e+00	1.220819e+00	1.272733e+00	1.317077e+00	1.356686e+00	1.401321e+00	1.445015e+00	1.498218e+00	1.566707e+00	1.745005e+00	1.919040e+00	-5.316064e-01	
1  7.17403	4.567310e-02	6.510341e-01	9.715196e-01	8.102171e-01	3.061221e+00	4.645265e-02	3.146302e-01	1.099866e+00	1.221062e+00	1.272582e+00	1.316713e+00	1.357347e+00	1.401118e+00	1.444837e+00	1.497070e+00	1.567276e+00	1.746571e+00	1.833038e+00	-4.887636e-01	
2  7.45752	4.567310e-02	6.510341e-01	9.715196e-01	8.102171e-01	3.061221e+00	4.645265e-02	3.146302e-01	1.100482e+00	1.220442e+00	1.271835e+00	1.317867e+00	1.356434e+00	1.402394e+00	1.445588e+00	1.497895e+00	1.567791e+00	1.745277e+00	1.884692e+00	-5.202256e-01	
3  7.70624	4.567310e-02	6.510341e-01	9.715196e-01	8.102171e-01	3.061221e+00	4.645265e-02	3.146302e-01	1.100026e+00	1.221082e+00	1.271601e+00	1.317450e+00	1.357493e+00	1.402575e+00	1.446204e+00	1.497322e+00	1.569939e+00	1.744757e+00	1.890331e+00	-5.212928e-01	
6  8.09517	4.567310e-02	6.510341e-01	9.715196e-01	8.102171e-01	3.061221e+00	4.645265e-02	3.146302e-01	1.099611e+00	1.221314e+00	1.271673e+00	1.318092e+00	1.357530e+00	1.403143e+00	1.447577e+00	1.496111e+00	1.569930e+00	1.745541e+00	1.804142e+00	-4.692289e-01	
14  8.56342	4.540493e-02	6.505188e-01	9.691722e-01	8.103121e-01	2.965880e+00	4.055419e-02	3.148659e-01	1.100106e+00	1.221201e+00	1.271592e+00	1.317899e+00	1.357640e+00	1.402110e+00	1.447826e+00	1.495131e+00	1.569289e+00	1.744642e+00	1.812026e+00	-4.734207e-01	
1  8.22391	4.540493e-02	6.505188e-01	9.691722e-01	8.103121e-01	2.965880e+00	4.055419e-02	3.148659e-01	1.100430e+00	1.221076e+00	1.272334e+00	1.317654e+00	1.358546e+00	1.401662e+00	1.448506e+00	1.494899e+00	1.569559e+00	1.745079e+00	1.763586e+00	-4.395755e-01	
