3  0.969395	4.795455e-02	6.764449e-01	9.648601e-01	8.103807e-01	3.287601e+00	4.922944e-02	3.146239e-01	1.099845e+00	1.220133e+00	1.272398e+00	1.316790e+00	1.357501e+00	1.399808e+00	1.444839e+00	1.496489e+00	1.565200e+00	1.743033e+00	1.774117e+00	-4.435134e-01	
3  2.8513	4.733129e-02	6.818189e-01	9.641885e-01	8.100462e-01	3.494889e+00	4.765000e-02	3.146375e-01	1.100232e+00	1.220701e+00	1.273126e+00	1.317620e+00	1.357466e+00	1.400674e+00	1.445589e+00	1.497327e+00	1.565836e+00	1.743568e+00	1.771578e+00	-4.436714e-01	
2  5.56407	4.764705e-02	6.940437e-01	9.599432e-01	8.089549e-01	3.581196e+00	6.259488e-02	3.149063e-01	1.101594e+00	1.221651e+00	1.274317e+00	1.318523e+00	1.357925e+00	1.400526e+00	1.446700e+00	1.497030e+00	1.565445e+00	1.742638e+00	1.689860e+00	-3.957238e-01	
1  8.13849	4.764705e-02	6.940437e-01	9.599432e-01	8.089549e-01	3.581196e+00	6.259488e-02	3.149063e-01	1.101279e+00	1.221020e+00	1.274521e+00	1.319207e+00	1.357655e+00	1.400857e+00	1.445896e+00	1.496054e+00	1.565815e+00	1.744043e+00	1.577101e+00	-3.254406e-01	
4  8.59695	4.764705e-02	6.940437e-01	9.599432e-01	8.089549e-01	3.581196e+00	6.259488e-02	3.149063e-01	1.101240e+00	1.221010e+00	1.274351e+00	1.317967e+00	1.358673e+00	1.399703e+00	1.446767e+00	1.495453e+00	1.565585e+00	1.742987e+00	1.540146e+00	-2.904844e-01	
1  9.77411	4.764705e-02	6.940437e-01	9.599432e-01	8.089549e-01	3.581196e+00	6.259488e-02	3.149063e-01	1.100621e+00	1.221275e+00	1.274246e+00	1.318420e+00	1.358620e+00	1.400127e+00	1.446679e+00	1.495360e+00	1.565225e+00	1.742132e+00	1.556062e+00	-3.048868e-01	
1  11.0283	4.764705e-02	6.940437e-01	9.599432e-01	8.089549e-01	3.581196e+00	6.259488e-02	3.149063e-01	1.101557e+00	1.220625e+00	1.273685e+00	1.319061e+00	1.359526e+00	1.400156e+00	1.447960e+00	1.496309e+00	1.564942e+00	1.739956e+00	1.562938e+00	-3.076059e-01	
8  10.3662	4.764705e-02	6.940437e-01	9.599432e-01	8.089549e-01	3.581196e+00	6.259488e-02	3.149063e-01	1.101648e+00	1.220654e+00	1.274091e+00	1.318283e+00	1.360496e+00	1.400302e+00	1.449129e+00	1.496029e+00	1.566333e+00	1.741154e+00	1.646030e+00	-3.507017e-01	
1  8.62966	5.064437e-02	7.038879e-01	9.602627e-01	8.095298e-01	3.524258e+00	7.232826e-02	3.145580e-01	1.100169e+00	1.219528e+00	1.272569e+00	1.316699e+00	1.359613e+00	1.399152e+00	1.446960e+00	1.494564e+00	1.564769e+00	1.740233e+00	1.620187e+00	-3.327705e-01	
8  8.14321	4.975861e-02	7.013205e-01	9.605962e-01	8.093018e-01	3.578725e+00	6.844933e-02	3.147656e-01	1.100693e+00	1.220024e+00	1.273213e+00	1.317373e+00	1.360049e+00	1.399774e+00	1.447839e+00	1.495329e+00	1.565488e+00	1.740974e+00	1.629354e+00	-3.397016e-01	
6  9.44225	4.975861e-02	7.013205e-01	9.605962e-01	8.093018e-01	3.578725e+00	6.844933e-02	3.147656e-01	1.100621e+00	1.220054e+00	1.274434e+00	1.317479e+00	1.360699e+00	1.398934e+00	1.448725e+00	1.495421e+00	1.563758e+00	1.741937e+00	1.639218e+00	-3.518782e-01	
6  9.7951	4.889373e-02	6.919627e-01	9.621514e-01	8.097487e-01	3.569178e+00	5.306537e-02	3.148838e-01	1.100836e+00	1.220326e+00	1.274726e+00	1.317955e+00	1.361206e+00	1.399762e+00	1.449356e+00	1.496536e+00	1.564959e+00	1.743126e+00	1.691746e+00	-3.847698e-01	
1  9.40893	4.746426e-02	6.996182e-01	9.613438e-01	8.093519e-01	3.828047e+00	5.605185e-02	3.150425e-01	1.100731e+00	1.220125e+00	1.274717e+00	1.317955e+00	1.360371e+00	1.399324e+00	1.449501e+00	1.495928e+00	1.564198e+00	1.742899e+00	1.703806e+00	-3.923880e-01	
7  8.26006	4.746426e-02	6.996182e-01	9.613438e-01	8.093519e-01	3.828047e+00	5.605185e-02	3.150425e-01	1.100918e+00	1.220445e+00	1.274659e+00	1.317902e+00	1.359337e+00	1.400713e+00	1.448710e+00	1.495331e+00	1.564903e+00	1.741119e+00	1.671362e+00	-3.737032e-01	
1  6.56655	4.746426e-02	6.996182e-01	9.613438e-01	8.093519e-01	3.828047e+00	5.605185e-02	3.150425e-01	1.100998e+00	1.220346e+00	1.274953e+00	1.317286e+00	1.359074e+00	1.401182e+00	1.447720e+00	1.495812e+00	1.566562e+00	1.742577e+00	1.638489e+00	-3.525859e-01	
2  7.928	4.746426e-02	6.996182e-01	9.613438e-01	8.093519e-01	3.828047e+00	5.605185e-02	3.150425e-01	1.101048e+00	1.220822e+00	1.274268e+00	1.316974e+00	1.357889e+00	1.402760e+00	1.446850e+00	1.494670e+00	1.567723e+00	1.741627e+00	1.698896e+00	-3.986013e-01	
11  8.51937	4.746426e-02	6.996182e-01	9.613438e-01	8.093519e-01	3.828047e+00	5.605185e-02	3.150425e-01	1.101175e+00	1.220533e+00	1.275433e+00	1.316279e+00	1.358110e+00	1.401754e+00	1.446164e+00	1.494106e+00	1.566503e+00	1.743452e+00	1.627211e+00	-3.545142e-01	
1  8.24245	4.746426e-02	6.996182e-01	9.613438e-01	8.093519e-01	3.828047e+00	5.605185e-02	3.150425e-01	1.100818e+00	1.221334e+00	1.274670e+00	1.317580e+00	1.357745e+00	1.403428e+00	1.443951e+00	1.494928e+00	1.566515e+00	1.742610e+00	1.659229e+00	-3.879747e-01	
13  8.49733	4.746426e-02	6.996182e-01	9.613438e-01	8.093519e-01	3.828047e+00	5.605185e-02	3.150425e-01	1.100504e+00	1.220714e+00	1.274795e+00	1.317017e+00	1.357735e+00	1.402283e+00	1.444282e+00	1.494855e+00	1.567678e+00	1.742713e+00	1.682429e+00	-4.037639e-01	
