9  1.45669	4.756550e-02	6.806195e-01	9.637506e-01	8.089248e-01	3.292046e+00	8.529382e-02	3.149299e-01	1.100710e+00	1.220645e+00	1.273147e+00	1.317071e+00	1.357870e+00	1.399296e+00	1.445301e+00	1.495777e+00	1.564201e+00	1.742083e+00	1.675999e+00	-3.844182e-01	
1  3.50411	4.756550e-02	6.806195e-01	9.637506e-01	8.089248e-01	3.292046e+00	8.529382e-02	3.149299e-01	1.101144e+00	1.220936e+00	1.272788e+00	1.318282e+00	1.358539e+00	1.399385e+00	1.444635e+00	1.495965e+00	1.564228e+00	1.740455e+00	1.663764e+00	-3.665270e-01	
1  6.10358	4.756550e-02	6.806195e-01	9.637506e-01	8.089248e-01	3.292046e+00	8.529382e-02	3.149299e-01	1.101116e+00	1.220056e+00	1.273374e+00	1.317584e+00	1.359383e+00	1.398093e+00	1.445348e+00	1.495342e+00	1.562448e+00	1.742383e+00	1.521249e+00	-2.787940e-01	
5  6.85381	4.756550e-02	6.806195e-01	9.637506e-01	8.089248e-01	3.292046e+00	8.529382e-02	3.149299e-01	1.100138e+00	1.220620e+00	1.273483e+00	1.317378e+00	1.359981e+00	1.398382e+00	1.444807e+00	1.496532e+00	1.562382e+00	1.741522e+00	1.582370e+00	-3.039140e-01	
1  7.71541	4.756550e-02	6.806195e-01	9.637506e-01	8.089248e-01	3.292046e+00	8.529382e-02	3.149299e-01	1.100290e+00	1.221044e+00	1.273117e+00	1.317230e+00	1.359849e+00	1.399807e+00	1.445027e+00	1.497469e+00	1.565322e+00	1.739835e+00	1.581345e+00	-3.010086e-01	
1  7.54548	4.756550e-02	6.806195e-01	9.637506e-01	8.089248e-01	3.292046e+00	8.529382e-02	3.149299e-01	1.100157e+00	1.220676e+00	1.273520e+00	1.317047e+00	1.360252e+00	1.399595e+00	1.445418e+00	1.496060e+00	1.564785e+00	1.740692e+00	1.478767e+00	-2.362045e-01	
7  8.17638	4.756550e-02	6.806195e-01	9.637506e-01	8.089248e-01	3.292046e+00	8.529382e-02	3.149299e-01	1.100384e+00	1.220752e+00	1.273808e+00	1.316920e+00	1.359388e+00	1.399270e+00	1.444690e+00	1.497354e+00	1.565939e+00	1.740959e+00	1.442528e+00	-2.096595e-01	
2  8.82132	4.672408e-02	6.704984e-01	9.656998e-01	8.088267e-01	3.284832e+00	8.004830e-02	3.152362e-01	1.101199e+00	1.221661e+00	1.274844e+00	1.318013e+00	1.360577e+00	1.400704e+00	1.445989e+00	1.499137e+00	1.567624e+00	1.742648e+00	1.459327e+00	-2.222481e-01	
4  10.8884	4.672408e-02	6.704984e-01	9.656998e-01	8.088267e-01	3.284832e+00	8.004830e-02	3.152362e-01	1.101335e+00	1.222132e+00	1.275094e+00	1.317472e+00	1.360397e+00	1.399455e+00	1.445004e+00	1.497893e+00	1.567385e+00	1.740847e+00	1.381701e+00	-1.781741e-01	
8  10.8398	4.672408e-02	6.704984e-01	9.656998e-01	8.088267e-01	3.284832e+00	8.004830e-02	3.152362e-01	1.101078e+00	1.222342e+00	1.274786e+00	1.318111e+00	1.360677e+00	1.399735e+00	1.444199e+00	1.499135e+00	1.566521e+00	1.741765e+00	1.425379e+00	-1.982247e-01	
8  11.2411	4.704786e-02	6.740587e-01	9.644283e-01	8.083146e-01	3.237355e+00	9.411154e-02	3.154169e-01	1.101409e+00	1.222371e+00	1.274867e+00	1.317938e+00	1.360790e+00	1.398988e+00	1.444186e+00	1.498283e+00	1.565654e+00	1.740961e+00	1.380401e+00	-1.706493e-01	
